Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS14, L1, 5Mn
Exported On:,2022/08/24,10:56
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 20m (km/h), Wind Dir. @ 20m (deg.), LW % of range
2022-07-07 07:40:00,1.63,0.06,0.75,2.91,3.66,2.03,25.09,8.5,0,2.03,20.68,55,8.93,144.5,261.6
2022-07-07 07:45:00,2.06,0.04,0.7,2.79,3.48,2.03,26.66,8.44,0,2.03,20.82,53,11.07,153.2,261.4
2022-07-07 07:50:00,2.2,0.05,0.64,2.61,3.25,2.03,26.79,8.34,0,2.03,20.87,54,9.22,144.2,261.4
2022-07-07 07:55:00,1.37,0.06,0.54,2.53,3.07,2.03,26.7,8.3,0,2.03,20.96,54,10.53,134.5,261.3
2022-07-07 08:00:00,1.4,0.06,0.3,2.15,2.45,2.03,28.15,8.19,0,2.03,21.1,53,9.91,149.6,261.1
2022-07-07 08:05:00,1.32,0,0.29,1.91,2.2,2.03,27.23,8.12,0,2.03,21.24,52,10.59,158.2,260.9
2022-07-07 08:10:00,0.91,0.02,0.21,1.78,1.99,2.03,27.62,8.1,0,2.03,21.2,52,11.74,153.6,261
2022-07-07 08:15:00,1.02,0.01,0.3,1.99,2.29,2.04,26.79,8.13,0,2.04,21.31,53,11.04,133.7,260.9
2022-07-07 08:20:00,0.59,0.02,0.14,1.57,1.71,2.04,26.19,8.22,0,2.04,21.41,53,11.66,130.9,260.8
2022-07-07 08:25:00,0.85,0,0.12,1.48,1.6,2.04,27.14,8.23,0,2.04,21.6,52,10.59,128.9,260.8
2022-07-07 08:30:00,0.93,0.03,0.05,1.41,1.47,2.04,27.01,8.26,0,2.04,21.71,52,11.82,136.8,260.7
2022-07-07 08:35:00,0.87,0,0,1.14,1.11,2.02,27.8,8.24,0,2.02,22.05,50,11.84,138.9,260.6
2022-07-07 08:40:00,0.54,0.03,0,1.15,1.13,2.02,27.56,8.22,0,2.02,22.35,50,14.8,147.7,260.4
2022-07-07 08:45:00,0.59,0.04,0,1.06,1.01,2.02,28.22,8.22,0,2.02,22.08,50,13.18,168.8,260.5
2022-07-07 08:50:00,0.53,0,0.14,1.18,1.32,2.02,28.28,8.22,0,2.02,22.02,50,14.62,141.5,260.3
2022-07-07 08:55:00,0.84,0,0.05,1.36,1.41,2.02,28.46,8.2,0,2.02,22.11,51,10.55,147.4,260.6
2022-07-07 09:00:00,0.87,0.02,0,1.18,1.17,2.02,29.11,8.2,0,2.02,22.45,50,11.82,147.7,260.3
2022-07-07 09:05:00,0.77,0.02,0,1.22,1.2,2.02,30.1,8.21,0,2.02,22.61,48,13.48,141.1,260.1
2022-07-07 09:10:00,0.89,0.01,0,1.11,1.05,2.01,31.01,8.1,0,2.01,22.63,46,18.48,166.4,260
2022-07-07 09:15:00,0.63,0,0,0.97,0.91,2.01,30.74,7.88,0,2.01,22.24,47,15.93,155.4,260.2
2022-07-07 09:20:00,0.31,0,0,0.92,0.89,2.01,29.97,7.77,0,2.01,22.22,47,17.2,164.2,260.2
2022-07-07 09:25:00,0.28,0.01,0,0.9,0.81,2.01,29.93,7.7,0,2.01,22.31,46,16.9,139.6,260.1
2022-07-07 09:30:00,0.78,0,0,0.88,0.77,2.01,29.58,7.61,0,2.01,22.4,45,18.93,143.2,260.1
2022-07-07 09:35:00,0.56,0,0,0.72,0.59,2.01,29.64,7.52,0,2.01,22.46,44,16.88,158.4,260
2022-07-07 09:40:00,0.7,0.01,0,0.68,0.55,2.01,28.63,7.43,0,2.01,22.34,46,14.54,169.9,260.1
2022-07-07 09:45:00,0.44,0.04,0,0.64,0.5,2.01,28.67,7.35,0,2.01,22.95,45,17.05,134.2,259.8
2022-07-07 09:50:00,0.46,0.05,0,0.55,0.43,2.01,29.48,7.29,0,2.01,22.81,42,18.22,145.3,259.7
2022-07-07 09:55:00,0.55,0,0,0.49,0.36,2.01,29.52,7.25,0,2.01,23,42,17.64,141.4,259.8
2022-07-07 10:00:00,0.49,0,0,0.52,0.37,2.01,29.13,7.2,0,2.01,22.89,42,17.37,149.1,259.6
2022-07-07 10:05:00,0.53,0.01,0,0.56,0.42,2.01,29.02,7.19,0,2.01,22.98,42,16.62,141.3,259.7
2022-07-07 10:10:00,0.56,0,0,0.48,0.32,2.01,29.48,7.18,0,2.01,23.02,41,20.85,158,259.6
2022-07-07 10:15:00,0.16,0,0,0.4,0.24,2,30.61,7.15,0,2,22.9,39,18.24,163.5,259.8
2022-07-07 10:20:00,0.36,0,0,0.38,0.22,2,31.13,7.05,0,2,23,38,16.9,163.2,259.6
2022-07-07 10:25:00,0.2,0,0,0.29,0.15,2,31.43,6.99,0,2,23.23,36,20.85,156.7,259.3
2022-07-07 10:30:00,0.29,0,0,0.29,0.13,1.99,31.51,6.88,0,1.99,23.47,36,19.15,154,260
2022-07-07 10:35:00,0.18,0,0,0.29,0.14,2,31.28,6.72,0,2,23.33,36,21.95,158.1,259.8
2022-07-07 10:40:00,0.08,0,0,0.31,0.12,2,30.65,6.61,0,2,23.16,38,20.15,159.8,259.7
2022-07-07 10:45:00,0.24,0,0,0.31,0.14,2,30.67,6.52,0,2,23.07,37,23.61,156.9,259.5
2022-07-07 10:50:00,0.31,0,0,0.25,0.1,2,31.23,6.49,0,2,22.96,37,21.96,145.5,259.9
2022-07-07 10:55:00,0.05,0,0,0.33,0.14,2,30.21,6.46,0,2,23.06,38,19.87,158.3,260.2
2022-07-07 11:00:00,0.1,0,0,0.31,0.12,2,29.62,6.4,0,2,22.93,39,20.44,163.6,260
2022-07-07 11:05:00,0.37,0,0,0.33,0.15,2,29.64,6.33,0,2,23.02,39,19.8,148.3,259.9
2022-07-07 11:10:00,0.38,0,0,0.31,0.13,2,30.05,6.32,0,2,23.35,38,21,151.9,259.7
2022-07-07 11:15:00,0.25,0,0,0.28,0.12,1.99,31.72,6.33,0,1.99,23.58,35,22.54,149.9,259.6
2022-07-07 11:20:00,0.01,0,0,0.29,0.16,1.99,31.98,6.33,0,1.99,23.67,35,19.38,142.5,259.4
2022-07-07 11:25:00,0.15,0,0,0.33,0.15,1.99,31.9,6.35,0,1.99,24.13,35,20.88,159,259.1
2022-07-07 11:30:00,0.41,0.02,0,0.3,0.13,1.98,31.88,6.34,0,1.98,24.06,35,17.39,154.5,259
2022-07-07 11:35:00,0.14,0,0,0.25,0.1,1.98,31.82,6.31,0,1.98,24.02,35,18.25,164.5,259.3
2022-07-07 11:40:00,0.17,0,0.01,0.7,0.7,1.99,31.74,6.27,0,1.99,24.06,35,17.31,155.8,259.3
2022-07-07 11:45:00,0.14,0,0,0.73,0.72,1.98,32.79,6.21,0,1.98,24.15,33,17.3,144.1,259.1
2022-07-07 11:50:00,0.34,0.02,0,0.27,0.15,1.98,32.48,6.15,0,1.98,24.28,34,18.39,158.2,259.1
2022-07-07 11:55:00,0,0,0,0.3,0.14,1.98,32.44,6.08,0,1.98,24.06,34,19.63,148,259.1
2022-07-07 12:00:00,0.16,0.01,0,0.33,0.14,1.98,32.82,6.03,0,1.98,24.09,34,16.71,140.3,259.3
2022-07-07 12:05:00,0.09,0,0,0.33,0.19,1.98,33.11,5.95,0,1.98,24.52,33,15.97,160.5,258.9
2022-07-07 12:10:00,0.16,0,0,0.31,0.17,1.98,33.18,5.83,0,1.98,24.74,32,17.03,141.3,258.9
2022-07-07 12:15:00,0.14,0,0,0.33,0.16,1.98,34.07,5.72,0,1.98,25,31,20.47,137,258.7
2022-07-07 12:20:00,0.12,0,0,0.27,0.09,1.98,34.23,5.64,0,1.98,24.9,31,20.72,152.1,258.8
2022-07-07 12:25:00,0.17,0.04,0,0.29,0.11,1.98,33.93,5.58,0,1.98,24.89,31,18.57,152.6,258.8
2022-07-07 12:30:00,0.11,0,0,0.26,0.06,1.98,35.23,5.53,0,1.98,24.98,30,19.12,148,258.8
2022-07-07 12:35:00,0.21,0,1.49,2.52,4.01,1.98,32.26,5.51,0,1.98,25.1,31,17.45,149,258.7
2022-07-07 12:40:00,0.24,0,0.34,1.15,1.48,1.98,34.55,5.5,0,1.98,25.1,29,23.06,162.5,258.6
2022-07-07 12:45:00,0.23,0,0.06,0.95,1.02,1.98,34.94,5.47,0,1.98,24.92,29,19.25,162.2,258.8
2022-07-07 12:50:00,0.33,0,0,0.39,0.24,1.98,34.69,5.42,0,1.98,25.22,30,21.55,162.2,258.5
2022-07-07 12:55:00,0,0,0,0.26,0.1,1.98,34.49,5.4,0,1.98,25.12,30,21.88,162.8,258.5
2022-07-07 13:00:00,0.33,0,0,0.28,0.1,1.98,36.05,5.41,0,1.98,25.3,29,15.2,133.8,258.7
2022-07-07 13:05:00,0.16,0,0,0.3,0.11,1.98,36.27,5.38,0,1.98,25.47,29,15.82,151.8,258.3
2022-07-07 13:10:00,0.1,0,0,0.28,0.14,1.98,37.03,5.34,0,1.98,25.77,27,19.73,156.1,258.4
2022-07-07 13:15:00,0,0,0,0.25,0.1,1.98,36.75,5.33,0,1.98,25.59,27,20.61,149.2,258.4
2022-07-07 13:20:00,0.41,0,0,0.29,0.14,1.98,35.7,5.33,0,1.98,25.67,29,14.47,163,258.5
2022-07-07 13:25:00,0.14,0,0,0.28,0.08,1.98,37.42,5.32,0,1.98,25.63,26,13.94,166,258.3
2022-07-07 13:30:00,0,0,0,0.33,0.18,1.98,37.33,5.32,0,1.98,25.7,27,18.28,136.6,258.3
2022-07-07 13:35:00,0.21,0,0,0.3,0.14,1.98,37.9,5.33,0,1.98,25.91,26,18.49,143,258.3
2022-07-07 13:40:00,0.2,0,0,0.27,0.13,1.98,37.45,5.3,0,1.98,26.1,27,13.37,135.1,258.4
2022-07-07 13:45:00,0.17,0,0,0.29,0.13,1.98,37.88,5.27,0,1.98,26.19,26,16.71,144.2,258.2
2022-07-07 13:50:00,0.27,0,0,0.29,0.12,1.98,38.17,5.24,0,1.98,26.03,26,17.15,155.1,258.3
2022-07-07 13:55:00,0.09,0,0,0.29,0.14,1.98,37.65,5.22,0,1.98,25.8,26,12.48,167.2,258.4
2022-07-07 14:00:00,0.26,0,0,0.33,0.17,1.98,38.28,5.2,0,1.98,26.25,26,15.53,135.9,258.2
2022-07-07 14:05:00,0.13,0,0,0.39,0.25,1.98,36.93,5.16,0,1.98,26.16,27,17.73,180.3,258.4
2022-07-07 14:10:00,0.27,0,0,0.32,0.19,1.98,36.65,5.19,0,1.98,25.68,27,19.38,188.5,258.9
2022-07-07 14:15:00,0.08,0,0,0.38,0.24,1.98,37.09,5.24,0,1.98,25.59,27,9.9,199.6,259.1
2022-07-07 14:20:00,0.07,0,0,0.33,0.18,1.98,36.63,5.24,0,1.98,25.31,28,16.33,161.9,259.1
2022-07-07 14:25:00,0.07,0,0,0.7,0.65,1.98,36.58,5.26,0,1.98,25.73,27,12,142.1,259.2
2022-07-07 14:30:00,0.43,0.01,0,0.4,0.26,1.98,36.22,5.31,0,1.98,25.79,29,7.74,136.7,259.2
2022-07-07 14:35:00,0.27,0,0,0.37,0.25,1.98,35.16,5.32,0,1.98,26.39,29,18.36,127.1,259.1
2022-07-07 14:40:00,0.21,0,0,0.4,0.24,1.98,34.35,5.36,0,1.98,25.64,29,18.8,148.3,259.1
2022-07-07 14:45:00,0,0,0,0.39,0.23,1.98,34.25,5.42,0,1.98,24.93,31,16.08,142.9,259.3
2022-07-07 14:50:00,0.17,0,0,0.34,0.19,1.98,34.21,5.5,0,1.98,24.69,31,13.36,130.8,259.4
2022-07-07 14:55:00,0.06,0,0,0.39,0.2,1.98,33.19,5.64,0,1.98,24.66,32,11.33,126.6,259.4
2022-07-07 15:00:00,0.19,0,0,0.35,0.18,1.98,33.2,5.71,0,1.98,24.76,33,15.52,132.9,259.4
2022-07-07 15:05:00,0.11,0,0,0.43,0.32,1.99,32.79,5.74,0,1.99,25.45,33,18.5,152.1,259.5
2022-07-07 15:10:00,0.17,0,0,0.53,0.4,1.99,32.75,5.77,0,1.99,25.77,32,16.53,176.5,259.4
2022-07-07 15:15:00,0.22,0.01,0,0.59,0.45,1.99,32.36,5.79,0,1.99,25.58,33,17.63,175.5,259.5
2022-07-07 15:20:00,0.24,0,0,0.35,0.21,1.99,31.62,5.88,0,1.99,25.54,33,17.32,163.9,259.5
2022-07-07 15:25:00,0.09,0,0,0.37,0.24,1.99,31.63,5.97,0,1.99,25.95,33,14.68,175.9,259.5
2022-07-07 15:30:00,0.35,0,0,0.41,0.28,2,31.43,6.15,0,2,25.67,33,16.24,186.5,259.4
2022-07-07 15:35:00,0.17,0.02,0,0.44,0.26,2,31.8,6.32,0,2,25.07,34,20.7,166.8,259.5
2022-07-07 15:40:00,0.12,0,0,0.37,0.21,2,31.58,6.37,0,2,24.68,34,21.14,169,259.7
2022-07-07 15:45:00,0.18,0,0,0.4,0.24,2,32.11,6.41,0,2,24.33,34,18.76,175.6,259.7
2022-07-07 15:50:00,0.29,0,0,0.53,0.36,2,31.89,6.52,0,2,24.19,35,16.35,171,259.7
2022-07-07 15:55:00,0.42,0,0.19,1.05,1.24,2,30.76,6.55,0,2,24.27,36,15.68,171.5,259.7
2022-07-07 16:00:00,0.31,0,0,0.56,0.41,2,31.74,6.69,0,2,24.07,36,20.48,180.4,259.8
2022-07-07 16:05:00,0.2,0,0,0.45,0.32,2,31.09,6.76,0,2,23.9,37,18.61,174.1,259.9
2022-07-07 16:10:00,0.05,0,0,0.38,0.24,2,31.07,6.81,0,2,24.07,37,21.13,170.4,259.9
2022-07-07 16:15:00,0.51,0,0,0.45,0.28,2,29.82,6.82,0,2,23.76,39,15.38,183.8,260
2022-07-07 16:20:00,0.08,0,0,0.54,0.4,2,29.57,6.83,0,2,23.44,40,14.91,188,260.1
2022-07-07 16:25:00,0.33,0,0,0.48,0.37,2,29.15,6.86,0,2,23.45,41,13.41,182.6,260.1
2022-07-07 16:30:00,0.18,0.01,0,0.53,0.37,2,29.19,6.85,0,2,23.34,41,15.28,186.9,260
2022-07-07 16:35:00,0.13,0,0,0.63,0.53,2,28.41,6.86,0,2,23.2,42,13.59,176.8,260.1
2022-07-07 16:40:00,0.48,0.02,0,0.6,0.46,2,29.27,6.87,0,2,23.28,41,20.67,170.3,260.1
2022-07-07 16:45:00,0.67,0,0,0.79,0.68,2.01,29.86,6.88,0,2.01,23.26,41,17.46,172.2,260.2
2022-07-07 16:50:00,0.49,0,0,0.64,0.5,2,30.16,6.88,0,2,23.2,41,17.62,165,260.2
2022-07-07 16:55:00,0.42,0,0,0.49,0.34,2,29.97,6.87,0,2,23.24,41,16.75,166.1,260.2
2022-07-07 17:00:00,0.13,0,0,0.47,0.38,2,29.15,6.84,0,2,23.25,42,14.41,165.2,260.2
2022-07-07 17:05:00,0.34,0,0.35,0.96,1.31,2,28.55,6.83,0,2,23.28,43,13.83,173.1,260.3
2022-07-07 17:10:00,0.34,0,0,0.58,0.42,2,29.03,6.71,0,2,23.24,42,19.01,173.7,260.3
2022-07-07 17:15:00,0.21,0.03,0,0.46,0.32,2,29.43,6.69,0,2,22.97,43,19.7,175.6,260.3
2022-07-07 17:20:00,0.27,0.04,0,0.42,0.28,2,29.01,6.67,0,2,22.82,43,21.8,170.6,260.4
2022-07-07 17:25:00,0.17,0,0,0.38,0.21,2,28.52,6.64,0,2,22.72,44,15.74,173.1,260.4
2022-07-07 17:30:00,0.3,0,0,0.41,0.25,2,28.55,6.61,0,2,22.59,44,16.45,177.4,260.4
2022-07-07 17:35:00,0.13,0,0,0.55,0.42,2.01,28.35,6.53,0,2.01,22.4,45,14.95,194.4,260.5
2022-07-07 17:40:00,0.48,0,0,0.5,0.36,2.02,28.72,6.45,0,2.02,22.13,46,15.32,195,260.5
2022-07-07 17:45:00,0.33,0,0,0.58,0.42,2.02,29.11,6.42,0,2.02,21.92,46,16.13,193.1,260.6
2022-07-07 17:50:00,0.22,0,0.09,0.83,0.92,2.02,28.97,6.47,0,2.02,21.71,46,15.1,202.2,260.6
2022-07-07 17:55:00,0.34,0,0,0.61,0.46,2.02,29.42,6.4,0,2.02,21.59,46,12.44,195.7,260.7
2022-07-07 18:00:00,0.22,0,0,0.63,0.48,2.02,28.6,6.35,0,2.02,21.55,47,10.76,186.6,260.7
2022-07-07 18:05:00,0.24,0,0,0.49,0.34,2.02,28.63,6.2,0,2.02,21.45,47,12.33,176.1,260.7
2022-07-07 18:10:00,0.36,0,0,0.52,0.35,2.02,28.68,6.1,0,2.02,21.33,47,12.81,181.1,260.7
2022-07-07 18:15:00,0.42,0,0,0.61,0.59,2.02,28.4,6.07,0,2.02,21.23,48,12.93,177.3,260.7
2022-07-07 18:20:00,0.34,0,0,0.53,0.34,2.02,28.39,5.97,0,2.02,21.2,48,11.74,180.4,260.8
2022-07-07 18:25:00,0.21,0.04,0,0.55,0.38,2.02,28.63,5.84,0,2.02,21.13,48,12.81,181.2,260.9
2022-07-07 18:30:00,0.39,0.02,0,0.58,0.4,2.02,28.43,5.81,0,2.02,21.07,48,13.45,181.7,260.9
2022-07-07 18:35:00,0.21,0.03,0,0.58,0.41,2.02,28.43,5.79,0,2.02,21,49,11.72,185,260.9
2022-07-07 18:40:00,0.49,0,0,0.62,0.46,2.02,28.05,5.75,0,2.02,20.96,49,10.26,181.5,261
2022-07-07 18:45:00,0.46,0.02,0,0.59,0.45,2.03,28.17,5.73,0,2.03,20.9,49,9.16,182.3,261
2022-07-07 18:50:00,0.36,0,0,0.6,0.45,2.03,27.48,5.72,0,2.03,20.9,50,6.31,188.5,261
2022-07-07 18:55:00,0.31,0,0,0.58,0.45,2.03,26.88,5.71,0,2.03,20.77,50,6.86,195.1,261
2022-07-07 19:00:00,0.6,0,0,0.65,0.51,2.03,26.96,5.7,0,2.03,20.7,50,9.18,193.8,261.1
2022-07-07 19:05:00,0.09,0,0,0.61,0.46,2.03,27.2,5.69,0,2.03,20.63,51,10,188.7,261.2
2022-07-07 19:10:00,0.32,0.03,0,0.55,0.43,2.03,27.82,5.67,0,2.03,20.59,51,10.14,186.4,261.1
2022-07-07 19:15:00,0.43,0,0,0.64,0.51,2.03,27.64,5.66,0,2.03,20.5,51,8.82,181.2,261.2
2022-07-07 19:20:00,0.24,0,0,0.78,0.74,2.03,27.63,5.67,0,2.03,20.5,51,11.16,183.1,261.2
2022-07-07 19:25:00,0.56,0.01,7.11,6.76,13.87,2.02,25.13,5.68,0,2.02,20.47,51,7.75,186.5,261.2
2022-07-07 19:30:00,0.36,0.01,0,0.71,0.57,2.02,28.26,5.74,0,2.02,20.38,51,9.66,184.4,261.2
2022-07-07 19:35:00,0.32,0.03,0,0.57,0.41,2.02,27.81,5.74,0,2.02,20.28,52,6.94,190.3,261.3
2022-07-07 19:40:00,0.19,0,0,0.57,0.41,2.02,26.4,5.74,0,2.02,20.25,53,4.94,198.2,261.3
2022-07-07 19:45:00,0.39,0,0,0.65,0.46,2.03,26.12,5.75,0,2.03,20.09,55,5.73,193.3,261.4
2022-07-07 19:50:00,0.16,0,0,0.62,0.46,2.02,26.7,5.79,0,2.02,19.9,54,7.88,207.5,261.5
2022-07-07 19:55:00,0.38,0,0,0.66,0.49,2.02,28.07,5.81,0,2.02,19.85,53,10.26,196.8,261.5
2022-07-07 20:00:00,0.27,0,0,0.57,0.42,2.02,28.15,5.8,0,2.02,19.73,54,7.54,212.9,261.5
2022-07-07 20:05:00,0.13,0.03,0,0.61,0.44,2.02,28.56,5.85,0,2.02,19.62,54,8.68,216.3,261.6
2022-07-07 20:10:00,0.17,0.01,0,0.62,0.43,2.02,28.48,5.87,0,2.02,19.58,54,4.74,226.9,261.5
2022-07-07 20:15:00,0.51,0.01,0,0.61,0.46,2.02,27.19,5.87,0,2.02,19.47,56,4.11,211.2,261.6
2022-07-07 20:20:00,0.33,0,0,0.65,0.48,2.02,24.47,5.86,0,2.02,19.33,58,3.55,201.4,261.7
2022-07-07 20:25:00,0.19,0,0,0.63,0.48,2.02,22.94,5.86,0,2.02,19.17,60,3.96,197.9,261.8
2022-07-07 20:30:00,0.43,0,0,0.52,0.39,2.02,22.88,5.88,0,2.02,18.95,60,3.33,181.3,261.9
2022-07-07 20:35:00,0.35,0,0,0.5,0.34,2.02,22.73,5.86,0,2.02,18.72,62,2.42,179,262.1
2022-07-07 20:40:00,0.49,0,0,0.5,0.38,2.02,22.19,5.83,0,2.02,18.57,62,2.95,154.9,262.3
2022-07-07 20:45:00,0.16,0,0,0.56,0.4,2.02,20.45,5.82,0,2.02,18.48,63,2.58,154.2,262.4
2022-07-07 20:50:00,0.36,0,0,0.56,0.42,2.02,23.24,5.8,0,2.02,18.4,63,1.72,146.4,262.4
2022-07-07 20:55:00,0.37,0.03,0,0.56,0.38,2.02,22.83,5.74,0,2.02,18.28,63,2.7,131.6,262.4
2022-07-07 21:00:00,0.18,0,0,0.53,0.36,2.02,24.03,5.73,0,2.02,17.96,66,3.08,125.6,262.5
2022-07-07 21:05:00,0.2,0,0,0.62,0.46,2.02,20.35,5.68,0,2.02,17.75,67,2.66,130.7,262.5
2022-07-07 21:10:00,0.11,0,0,0.57,0.39,2.03,21.4,5.68,0,2.03,17.44,68,2.98,131.8,262.7
2022-07-07 21:15:00,0.39,0,0,0.6,0.43,2.02,18.93,5.65,0,2.02,17.09,71,4.2,120,262.8
2022-07-07 21:20:00,0.53,0,0,0.54,0.35,2.03,22.12,5.65,0,2.03,16.9,69,5.46,118.3,262.9
2022-07-07 21:25:00,0.47,0.03,0,0.53,0.35,2.03,22.36,5.65,0,2.03,17.15,68,5.58,131.4,263
2022-07-07 21:30:00,0.24,0,0,0.92,0.81,2.03,15.94,5.65,0,2.03,17,72,4.45,146.2,263
2022-07-07 21:35:00,0,0,0,0.99,0.84,2.05,14.31,5.64,0,2.05,16.78,72,4.13,163.8,263.1
2022-07-07 21:40:00,0.14,0,0,0.97,0.84,2.08,14.33,5.73,0,2.08,16.59,73,3.45,155.4,263.2
2022-07-07 21:45:00,0.27,0,0,0.92,0.74,2.05,14.13,5.86,0,2.05,16.34,75,3.01,154.8,263.3
2022-07-07 21:50:00,0.03,0,0,0.63,0.46,2.04,14.94,5.91,0,2.04,16.15,75,3.09,152,263.3
2022-07-07 21:55:00,0.25,0,0,0.5,0.35,2.03,16.29,5.91,0,2.03,15.86,75,3.68,127.5,263.4
2022-07-07 22:00:00,0.24,0.03,0,0.44,0.24,2.05,12.55,5.94,0,2.05,15.56,77,4.48,77.64,263.6
2022-07-07 22:05:00,0.2,0,0,0.45,0.29,2.05,9.94,5.96,0,2.05,15.55,78,4.17,81.6,263.7
2022-07-07 22:10:00,0.13,0.03,0,0.4,0.26,2.06,13.64,5.96,0,2.06,15.35,78,5.98,60.32,263.7
2022-07-07 22:15:00,0.41,0,0,0.48,0.3,2.04,17.02,5.99,0,2.04,15.48,76,5.91,46.28,263.8
2022-07-07 22:20:00,0.36,0,0,0.46,0.3,2.04,21.43,6.01,0,2.04,15.77,73,6.48,58.79,263.7
2022-07-07 22:25:00,0.47,0.04,0,0.48,0.28,2.06,22.94,6.01,0,2.06,16.22,72,6.08,65.46,263.7
2022-07-07 22:30:00,0.21,0,0,0.49,0.32,2.08,21.94,6.02,0,2.08,16.3,73,5.57,66.17,263.7
2022-07-07 22:35:00,0,0,0,0.49,0.33,2.09,22.83,6.06,0,2.09,16.47,73,5.81,68,263.7
2022-07-07 22:40:00,0.22,0.02,0,0.46,0.28,2.11,22.07,6.06,0,2.11,16.69,72,5.12,78.02,263.8
2022-07-07 22:45:00,0.43,0,0,0.52,0.32,2.1,22.6,6.05,0,2.1,16.66,72,5.52,77.12,263.8
2022-07-07 22:50:00,0.36,0,0,0.45,0.32,2.09,23.07,5.91,0,2.09,16.6,71,4.38,85.8,263.8
2022-07-07 22:55:00,0.21,0.02,0,0.55,0.37,2.09,18.17,5.87,0,2.09,16.67,73,3.87,96.7,263.8
2022-07-07 23:00:00,0.43,0,0,0.58,0.41,2.09,16.15,5.8,0,2.09,16.53,74,3.65,94,263.9
2022-07-07 23:05:00,0.34,0,0,0.47,0.3,2.06,20.08,5.8,0,2.06,16.23,75,6.56,79.03,263.9
2022-07-07 23:10:00,0.29,0,0,0.52,0.32,2.07,23.56,5.81,0,2.07,16.2,72,5.83,98.8,263.9
2022-07-07 23:15:00,0.3,0,0,0.55,0.42,2.05,23.11,5.79,0,2.05,16.3,70,6.24,97.4,263.9
2022-07-07 23:20:00,0.34,0,0,0.61,0.44,2.06,18.63,5.78,0,2.06,16.4,72,4.76,143.6,263.9
2022-07-07 23:25:00,0.48,0,0,0.56,0.39,2.05,16.31,5.77,0,2.05,16.32,74,4.26,123.5,263.8
2022-07-07 23:30:00,0.5,0.01,0,0.62,0.45,2.05,16.14,5.78,0,2.05,16.22,74,4.88,149.9,263.8
2022-07-07 23:35:00,0.13,0.01,0,0.62,0.45,2.06,15.18,5.83,0,2.06,16.27,73,5.72,163.5,263.8
2022-07-07 23:40:00,0.04,0.01,0,0.66,0.46,2.06,18.76,5.87,0,2.06,16.22,72,7.32,174.3,263.8
2022-07-07 23:45:00,0.26,0.01,0,0.77,0.58,2.07,20.65,5.9,0,2.07,16.3,71,8.31,179.1,263.8
2022-07-07 23:50:00,0.31,0,0,0.72,0.56,2.08,18.16,5.94,0,2.08,16.25,72,7.53,193.7,263.7
2022-07-07 23:55:00,0.51,0.03,0,0.85,0.67,2.12,16.22,6.02,0,2.12,16.2,72,7.77,191.7,263.8
2022-07-08 00:00:00,0.25,0.02,0,1.04,0.85,2.19,16.03,6.12,0,2.19,16.15,73,6.04,182.2,263.8
2022-07-08 00:05:00,0.52,0,0,1.09,0.91,2.2,Z/S,6.18,0,2.2,16.1,73,5.36,193.8,263.8
2022-07-08 00:10:00,0.42,0,0,1.04,0.86,2.21,Z/S,6.29,0,2.21,16,73,5.67,186,263.9
2022-07-08 00:15:00,0.18,0.01,0,0.95,0.79,2.18,Z/S,6.38,0,2.18,16,74,7.21,183.6,264
2022-07-08 00:20:00,0.46,0.02,0,0.87,0.7,2.13,Z/S,6.44,0,2.13,16,74,8.09,180.3,264
2022-07-08 00:25:00,0.6,0,0,0.89,0.7,2.11,Z/S,6.58,0,2.11,16,74,9.17,167.7,264.1
2022-07-08 00:30:00,0.72,0.05,0,0.9,0.71,2.08,Z/S,6.66,0,2.08,16.21,73,10.26,164.8,264.4
2022-07-08 00:35:00,0.44,0,0,0.84,0.67,2.07,Z/S,6.72,0,2.07,16.58,72,11.49,164.6,265.7
2022-07-08 00:40:00,0.59,0,0,0.87,0.69,2.05,Z/S,6.74,0,2.05,16.72,72,11.31,162.4,265.1
2022-07-08 00:45:00,0.66,0.03,0,0.92,0.71,2.04,Z/S,6.76,0,2.04,16.71,72,12.44,160.8,265.3
2022-07-08 00:50:00,0.53,0,0,0.86,0.68,2.03,0.75,6.73,0,2.03,16.75,73,14.99,164.8,266.4
2022-07-08 00:55:00,0.51,0.03,0,0.8,0.65,2.03,Z/S,6.68,0,2.03,16.49,75,13.65,164.3,272.8
2022-07-08 01:00:00,0.68,0.07,0,0.95,0.78,2.03,Z/S,6.62,0,2.03,16.13,78,14.03,161.4,281.9
2022-07-08 01:05:00,0.33,0,0,1.13,0.96,2.02,22.97,6.52,0,2.02,15.89,80,12.4,161.5,277.8
2022-07-08 01:10:00,0.3,0.06,0,1.23,1.05,2.02,22.16,6.37,0,2.02,15.66,82,12.18,163.9,280.7
2022-07-08 01:15:00,0.6,0,0,1.46,1.26,2.03,21.98,6.26,0,2.03,15.43,84,12.87,163.8,277.6
