Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS18, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), NO (ppb), NO2 (ppb), NOx (ppb), PM2.5 (ug/m3), O3 (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), TRS (ppb), CO (ppm), CO2 (ppm), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C), PC (mm), GR W/m2, LW % of range, Wind Speed @ 20m (km/h), Wind Direction @ 20m (deg.)
2022-06-28 18:30:00,0.27,0.08,0.38,0.45,5.48,32.79,2.02,2.02,0,0.22,0.12,414.9,n/d,n/d,46,19.07,n/d,186.3,274.5,0,0
2022-06-28 18:35:00,0.22,0.07,0.42,0.49,5.47,32.57,2.03,2.03,0,0.24,0.12,414.6,n/d,n/d,46,19.23,n/d,199.7,273.9,0,0
2022-06-28 18:40:00,0.13,0.08,0.42,0.49,5.47,32.61,2.02,2.02,0,0.22,0.13,414.5,n/d,n/d,46,19.39,n/d,106.9,273.8,0,0
2022-06-28 18:45:00,0.1,0.03,0.45,0.48,5.36,32.42,2.02,2.02,0,0.21,0.12,414.7,n/d,n/d,46,19.53,n/d,94.7,273.7,0,0
2022-06-28 18:50:00,0.19,0.11,0.38,0.49,5.24,31.79,2.02,2.02,0,0.18,0.13,414.6,n/d,n/d,47,19.46,n/d,87,273.5,0,0
2022-06-28 18:55:00,0.08,0.06,0.41,0.48,5.24,31.96,2.02,2.02,0,0.21,0.12,414.1,n/d,n/d,46,19.57,n/d,85.1,273.5,0,0
2022-06-28 19:00:00,0.28,0.11,0.36,0.46,5.32,32.67,2.02,2.02,0,0.23,0.1,415.4,n/d,n/d,46,19.29,n/d,68.3,273.9,0,0
2022-06-28 19:05:00,0.09,0.08,0.4,0.48,5.41,32.61,2.02,2.02,0,0.18,0.12,416,n/d,n/d,47,18.69,n/d,69.09,274.8,0,0
2022-06-28 19:10:00,0.32,0.07,0.44,0.52,5.46,32.53,2.02,2.02,0,0.22,0.12,415.8,n/d,n/d,48,18.48,n/d,119.2,275.1,0,0
2022-06-28 19:15:00,0.2,0.08,0.41,0.49,5.46,31.6,2.02,2.02,0,0.22,0.12,416,n/d,n/d,50,18.32,n/d,77.75,275.1,0,0
2022-06-28 19:20:00,0.16,0.05,0.44,0.48,5.44,31,2.02,2.02,0,0.25,0.13,416.5,n/d,n/d,52,17.89,n/d,58.31,275.2,0,0
2022-06-28 19:25:00,0.16,0.04,0.48,0.53,5.4,31.14,2.02,2.02,0,0.22,0.13,415.9,n/d,n/d,52,17.96,n/d,56.27,275.7,0,0
2022-06-28 19:30:00,0.28,0.08,0.44,0.52,5.43,30.72,2.02,2.02,0,0.21,0.14,416,n/d,n/d,53,17.78,n/d,53.85,276,0,0
2022-06-28 19:35:00,0.38,0.08,0.42,0.5,5.54,30.23,2.02,2.02,0,0.19,0.12,416.8,n/d,n/d,56,17.21,n/d,54.51,276.1,0,0
2022-06-28 19:40:00,0.14,0.08,0.45,0.53,5.63,29.64,2.03,2.03,0,0.18,0.14,416.1,n/d,n/d,57,17.16,n/d,54.93,276.3,0,0
2022-06-28 19:45:00,0.2,0.05,0.5,0.56,5.66,29.66,2.03,2.03,0,0.19,0.14,416.3,n/d,n/d,57,17.27,n/d,53.17,276.4,0,0
2022-06-28 19:50:00,0.33,0.06,0.5,0.56,5.68,29.08,2.02,2.02,0,0.23,0.13,417.1,n/d,n/d,59,16.78,n/d,49.52,276.5,0,0
2022-06-28 19:55:00,0.17,0.09,0.46,0.55,5.73,28.82,2.03,2.03,0,0.25,0.14,416.7,n/d,n/d,61,16.55,n/d,46.96,276.6,0,0
2022-06-28 20:00:00,0.2,0.07,0.44,0.51,5.73,28.61,2.03,2.03,0,0.22,0.13,417.5,n/d,n/d,60,16.66,n/d,46.05,276.7,0,0
2022-06-28 20:05:00,0.43,0.11,0.44,0.55,5.73,28.49,2.03,2.03,0,0.24,0.14,418.5,n/d,n/d,62,16.23,n/d,45.01,276.8,0,0
2022-06-28 20:10:00,0.25,0.06,0.53,0.58,5.74,28.3,2.03,2.03,0,0.3,0.13,417.9,n/d,n/d,63,16.11,n/d,41.95,276.9,0,0
2022-06-28 20:15:00,0.26,0.06,0.47,0.54,5.81,29.19,2.03,2.03,0,0.21,0.14,416.9,n/d,n/d,61,16.48,n/d,37.3,277,0,0
2022-06-28 20:20:00,0.22,0.09,0.5,0.58,5.86,28.62,2.03,2.03,0,0.21,0.14,418.9,n/d,n/d,63,16.07,n/d,32.17,277,0,0
2022-06-28 20:25:00,0.09,0.07,0.46,0.53,5.87,29.8,2.03,2.03,0,0.22,0.15,418.1,n/d,n/d,62,15.93,n/d,27.15,277.1,0,0
2022-06-28 20:30:00,0.22,0.05,0.49,0.54,5.95,29.85,2.03,2.03,0,0.27,0.13,417.7,n/d,n/d,61,16.31,n/d,24.11,277.2,0,0
2022-06-28 20:35:00,0.27,0.06,0.49,0.54,6,29.56,2.03,2.03,0,0.26,0.14,418.9,n/d,n/d,62,15.98,n/d,21.95,277.3,0,0
2022-06-28 20:40:00,0.15,0.09,0.48,0.57,6.02,29.31,2.03,2.03,0,0.2,0.15,420.4,n/d,n/d,64,15.54,n/d,20.53,277.3,0,0
2022-06-28 20:45:00,0.09,0.04,0.51,0.55,6,29.35,2.04,2.04,0,0.24,0.13,420,n/d,n/d,62,15.99,n/d,17.73,277.4,0,0
2022-06-28 20:50:00,0.18,0.05,0.5,0.55,6.02,29.56,2.03,2.03,0,0.21,0.14,419.9,n/d,n/d,63,15.62,n/d,15.23,277.5,0,0
2022-06-28 20:55:00,0.14,0.07,0.52,0.59,6.05,29.41,2.04,2.04,0,0.22,0.15,420.8,n/d,n/d,64,15.26,n/d,12.94,277.5,0,0
2022-06-28 21:00:00,0.38,0.05,0.48,0.53,6.02,29.48,2.04,2.04,0,0.27,0.14,420.7,n/d,n/d,64,15.35,n/d,10.37,277.5,0,0
2022-06-28 21:05:00,0.06,0.04,0.51,0.55,6.02,29.32,2.04,2.04,0,0.23,0.14,421,n/d,n/d,63,15.54,n/d,9.56,277.5,0,0
2022-06-28 21:10:00,0.2,0.05,0.48,0.53,6.07,28.87,2.03,2.03,0,0.24,0.14,423.7,n/d,n/d,66,15.08,n/d,8.92,277.6,0,0
2022-06-28 21:15:00,0.3,0.04,0.52,0.56,6.18,28.79,2.04,2.04,0,0.21,0.15,424.7,n/d,n/d,66,14.93,n/d,8.18,277.7,0,0
2022-06-28 21:20:00,0.17,0.06,0.46,0.52,6.24,27.74,2.03,2.03,0,0.21,0.13,426.6,n/d,n/d,65,15.31,n/d,5.81,277.8,0,0
2022-06-28 21:25:00,0.2,0.06,0.46,0.51,6.2,29.02,2.04,2.04,0,0.28,0.15,424.4,n/d,n/d,66,14.84,n/d,3.74,277.9,0,0
2022-06-28 21:30:00,0.2,0.06,0.49,0.56,6.23,29.46,2.04,2.04,0,0.23,0.15,422.9,n/d,n/d,67,14.57,n/d,2.21,277.9,0,0
2022-06-28 21:35:00,0.21,0.05,0.52,0.57,6.29,29.24,2.04,2.04,0,0.21,0.15,423.1,n/d,n/d,68,14.52,n/d,1.3,278.1,0,0
2022-06-28 21:40:00,0.14,0.08,0.46,0.54,6.31,29.59,2.04,2.04,0,0.23,0.16,423.6,n/d,n/d,67,14.6,n/d,0.92,278,0,0
2022-06-28 21:45:00,0.16,0.08,0.47,0.55,6.31,29.49,2.04,2.04,0,0.26,0.15,423.6,n/d,n/d,67,14.57,n/d,0.86,278,0,0
2022-06-28 21:50:00,0.37,0.07,0.49,0.56,6.22,29.88,2.05,2.05,0,0.27,0.13,422.9,n/d,n/d,68,14.37,n/d,0.82,278,0,0
2022-06-28 21:55:00,0.24,0.09,0.49,0.58,6.14,29.72,2.05,2.05,0,0.22,0.12,423.1,n/d,n/d,68,14.63,n/d,0.7,278.1,0,0
2022-06-28 22:00:00,0.2,0.06,0.51,0.57,6.11,29.97,2.05,2.05,0,0.26,0.14,423.2,n/d,n/d,69,14.23,n/d,0.49,278.1,0,0
2022-06-28 22:05:00,0.13,0.04,0.53,0.58,6.13,29.69,2.05,2.05,0,0.26,0.14,424.4,n/d,n/d,70,13.99,n/d,0.42,278.3,0,0
2022-06-28 22:10:00,0.48,0.07,0.49,0.56,6.24,29.42,2.06,2.06,0,0.21,0.14,424.7,n/d,n/d,71,14.07,n/d,0.55,278.3,0,0
2022-06-28 22:15:00,0.22,0.06,0.52,0.58,6.34,28.83,2.06,2.06,0,0.19,0.14,428.4,n/d,n/d,71,14.08,n/d,0.53,278.4,0,0
2022-06-28 22:20:00,0.1,0.05,0.54,0.59,6.33,29.34,2.06,2.06,0,0.24,0.14,424.9,n/d,n/d,72,13.73,n/d,0.5,278.5,0,0
2022-06-28 22:25:00,0.19,0.06,0.53,0.58,6.35,29.61,2.06,2.06,0,0.19,0.14,423.2,n/d,n/d,72,13.66,n/d,0.65,278.5,0,0
2022-06-28 22:30:00,0.17,0.04,0.56,0.6,6.43,28.77,2.06,2.06,0,0.18,0.14,425.2,n/d,n/d,72,13.77,n/d,0.37,278.6,0,0
2022-06-28 22:35:00,0.21,0.07,0.48,0.55,6.46,29.78,2.06,2.06,0,0.26,0.14,422.7,n/d,n/d,72,13.8,n/d,0.52,278.6,0,0
2022-06-28 22:40:00,0.09,0.06,0.51,0.57,6.43,29.77,2.07,2.07,0,0.22,0.14,422.2,n/d,n/d,72,13.84,n/d,0.36,278.5,0,0
2022-06-28 22:45:00,0.36,0.05,0.57,0.62,6.46,29.62,2.07,2.07,0,0.28,0.14,421.7,n/d,n/d,72,13.84,n/d,0.27,278.5,0,0
2022-06-28 22:50:00,0.39,0.06,0.5,0.56,6.5,29.52,2.06,2.06,0,0.21,0.12,422.3,n/d,n/d,71,13.95,n/d,0.49,278.6,0,0
2022-06-28 22:55:00,0.14,0.05,0.51,0.56,6.5,29.27,2.06,2.06,0,0.22,0.15,423.7,n/d,n/d,73,13.5,n/d,0.43,278.7,0,0
2022-06-28 23:00:00,0.37,0.05,0.52,0.57,6.49,29.81,2.06,2.06,0,0.27,0.14,423.7,n/d,n/d,73,13.49,n/d,0.51,278.7,0,0
2022-06-28 23:05:00,0.14,0.07,0.53,0.6,6.45,30.7,2.06,2.06,0,0.17,0.14,421.4,n/d,n/d,72,13.86,n/d,0.22,278.6,0,0
2022-06-28 23:10:00,0.15,0.08,0.47,0.55,6.36,30.49,2.06,2.06,0,0.25,0.14,421.8,n/d,n/d,71,13.78,n/d,0.43,278.6,0,0
2022-06-28 23:15:00,0.18,0.07,0.54,0.61,6.34,27.82,2.06,2.06,0,0.25,0.14,431.2,n/d,n/d,75,13.16,n/d,0.39,278.8,0,0
2022-06-28 23:20:00,0.21,0.06,0.63,0.7,6.53,27.73,2.06,2.06,0,0.25,0.14,430.3,n/d,n/d,75,13.13,n/d,0.21,278.8,0,0
2022-06-28 23:25:00,0.11,0.04,0.7,0.74,6.79,27.57,2.06,2.06,0,0.23,0.14,429.1,n/d,n/d,74,13.46,n/d,0.22,278.8,0,0
2022-06-28 23:30:00,0.15,0.08,0.66,0.75,6.9,28.39,2.06,2.06,0,0.29,0.13,427.7,n/d,n/d,75,13.15,n/d,0.31,278.8,0,0
2022-06-28 23:35:00,0.16,0.03,0.74,0.77,6.87,29.13,2.07,2.07,0,0.24,0.13,425.6,n/d,n/d,75,13.08,n/d,0.34,278.8,0,0
2022-06-28 23:40:00,0.27,0.09,0.64,0.73,6.84,29.52,2.07,2.07,0,0.21,0.13,424.1,n/d,n/d,75,13.15,n/d,0.54,279,0,0
2022-06-28 23:45:00,0.28,0.03,0.65,0.68,6.82,29.89,2.06,2.06,0,0.18,0.13,423.8,n/d,n/d,74,13.28,n/d,0.5,279.1,0,0
2022-06-28 23:50:00,0.23,0.04,0.65,0.7,6.84,29.88,2.06,2.06,0,0.25,0.14,424.6,n/d,n/d,75,13,n/d,0.33,279.1,0,0
2022-06-28 23:55:00,0.2,0.05,0.61,0.67,6.89,30.1,2.06,2.06,0,0.27,0.14,424.9,n/d,n/d,76,12.81,n/d,0.31,279.1,0,0
2022-06-29 00:00:00,0.16,0.03,0.71,0.74,7,30.28,2.06,2.06,0,0.24,0.13,425.2,n/d,n/d,76,13.04,n/d,0.31,279.1,0,0
2022-06-29 00:05:00,0.1,0.03,0.68,0.7,7.15,31.06,2.06,2.06,0,0.23,Z/S,423.2,n/d,n/d,74,13.17,n/d,0.49,279.3,0,0
2022-06-29 00:10:00,0.21,0.05,0.73,0.77,7.29,31.77,2.06,2.06,0,0.29,Z/S,422.3,n/d,n/d,75,13.04,n/d,0.5,279.5,0,0
2022-06-29 00:15:00,0.07,0.06,0.65,0.71,7.36,31.21,2.06,2.06,0,0.25,Z/S,423.2,n/d,n/d,77,12.69,n/d,0.56,279.6,0,0
2022-06-29 00:20:00,0.07,0.04,0.73,0.76,7.34,31.46,2.07,2.07,0,0.25,Z/S,422.9,n/d,n/d,78,12.54,n/d,0.57,279.7,0,0
2022-06-29 00:25:00,0.18,0.07,0.73,0.8,7.32,31.92,2.06,2.06,0,0.2,Z/S,422.8,n/d,n/d,79,12.5,n/d,0.58,279.6,0,0
2022-06-29 00:30:00,0.26,0.01,0.81,0.82,7.31,32.37,2.07,2.07,0,0.28,Z/S,421.4,n/d,n/d,79,12.57,n/d,0.53,280,0,0
2022-06-29 00:35:00,0.07,0.03,0.81,0.83,7.31,32.65,2.07,2.07,0,0.2,Z/S,420.4,n/d,n/d,79,12.69,n/d,0.47,280,0,0
2022-06-29 00:40:00,0.18,0.03,0.85,0.87,7.26,32.39,2.07,2.07,0,0.16,5.87,420.7,n/d,n/d,78,12.9,n/d,0.48,279.8,0,0
2022-06-29 00:45:00,0.23,0.02,0.83,0.85,7.27,32.35,2.06,2.06,0,0.19,Z/S,421.4,n/d,n/d,79,12.5,n/d,0.57,280,0,0
2022-06-29 00:50:00,0.23,0.03,0.85,0.88,7.24,32.04,2.07,2.07,0,0.15,Z/S,421.3,n/d,n/d,82,12.11,n/d,0.36,280.5,0,0
2022-06-29 00:55:00,0.1,0.01,0.9,0.9,7.09,32.48,2.07,2.07,0,0.22,Z/S,420.3,n/d,n/d,82,12.11,n/d,0.08,280.9,0,0
2022-06-29 01:00:00,0.27,0.04,0.89,0.92,6.97,33.19,2.07,2.07,0,0.22,Z/S,418.7,n/d,n/d,80,12.55,n/d,0.55,281,0,0
2022-06-29 01:05:00,0.22,0.04,0.89,0.93,6.91,32.49,2.07,2.07,0,0.2,0.15,Z/S,n/d,n/d,79,12.6,n/d,0.29,281.1,0,0
2022-06-29 01:10:00,0.11,0.01,0.96,0.97,6.86,33.24,2.07,2.07,0,0.25,0.14,Z/S,n/d,n/d,79,12.66,n/d,0.47,281.4,0,0
2022-06-29 01:15:00,0.21,0.02,0.99,1,6.86,33.19,2.08,2.08,0,0.17,0.13,Z/S,n/d,n/d,79,12.76,n/d,0.46,281.9,0,0
2022-06-29 01:20:00,0.19,0.04,0.93,0.97,6.75,33.27,2.07,2.07,0,0.23,0.14,Z/S,n/d,n/d,80,12.55,n/d,0.46,282.5,0,0
2022-06-29 01:25:00,0.17,0.05,0.95,1,6.73,33.51,2.07,2.07,0,0.23,0.14,Z/S,n/d,n/d,79,12.64,n/d,0.49,282.8,0,0
2022-06-29 01:30:00,0.18,-0.01,0.98,0.98,6.78,33.68,2.07,2.07,0,0.25,0.14,Z/S,n/d,n/d,80,12.49,n/d,0.32,282.9,0,0
2022-06-29 01:35:00,0.21,0.05,0.95,1,6.76,33.16,2.07,2.07,0,0.2,0.13,Z/S,n/d,n/d,79,12.7,n/d,0.22,282.4,0,0
2022-06-29 01:40:00,0.27,0.04,0.94,0.98,6.74,33.54,2.06,2.06,0,0.23,0.14,386.8,n/d,n/d,80,12.5,n/d,0.28,282.1,0,0
2022-06-29 01:45:00,0.3,0.07,0.91,0.98,6.68,33.4,2.07,2.07,0,0.22,0.14,Z/S,n/d,n/d,80,12.42,n/d,0.32,281.6,0,0
2022-06-29 01:50:00,0.28,0.02,0.94,0.96,6.74,32.88,2.07,2.07,0,0.24,0.14,Z/S,n/d,n/d,81,12.31,n/d,0.13,281,0,0
2022-06-29 01:55:00,0.19,0,1.02,1.01,6.78,32.87,2.07,2.07,0,0.21,0.14,Z/S,n/d,n/d,81,12.55,n/d,0.22,280.3,0,0
2022-06-29 02:00:00,0.38,0,1.03,1.03,6.8,33.2,Z/S,Z/S,Z/S,0.19,0.15,Z/S,n/d,n/d,78,12.82,n/d,0.31,279.7,0,0
2022-06-29 02:05:00,Z/S,0.04,0.99,1.03,6.78,33.91,Z/S,Z/S,Z/S,0.22,0.15,419.3,n/d,n/d,78,12.85,n/d,0.14,279.6,0,0
2022-06-29 02:10:00,Z/S,0.02,1.02,1.04,6.81,33.55,Z/S,Z/S,Z/S,0.21,0.14,419.4,n/d,n/d,78,12.82,n/d,0.01,279.6,0,0
2022-06-29 02:15:00,Z/S,0.05,0.95,1,6.78,32.8,Z/S,Z/S,Z/S,0.22,0.11,420.8,n/d,n/d,78,12.84,n/d,0.11,279.6,0,0
2022-06-29 02:20:00,Z/S,0,1.03,1.03,6.8,32.7,Z/S,Z/S,Z/S,0.25,0.13,421.5,n/d,n/d,80,12.55,n/d,0.18,279.6,0,0
2022-06-29 02:25:00,Z/S,0.04,0.94,0.98,6.86,32.36,Z/S,Z/S,Z/S,0.22,0.14,423,n/d,n/d,81,12.34,n/d,0.08,279.8,0,0
2022-06-29 02:30:00,Z/S,0.04,1,1.04,6.95,32.67,Z/S,Z/S,Z/S,0.23,0.14,420.1,n/d,n/d,81,12.2,n/d,0.06,280.4,0,0
2022-06-29 02:35:00,Z/S,0.03,1.04,1.07,7.1,32.12,Z/S,Z/S,Z/S,0.21,0.14,421.3,n/d,n/d,82,12.02,n/d,0.25,281.1,0,0
2022-06-29 02:40:00,232.8,0.02,0.97,0.99,7.14,30.69,7.41,3.68,3.733,0.19,0.15,426.2,n/d,n/d,84,11.76,n/d,0.23,281.4,0,0
2022-06-29 02:45:00,Z/S,0.01,0.99,1,7.01,30.78,Z/S,Z/S,Z/S,0.24,0.14,426.3,n/d,n/d,85,11.46,n/d,0.42,282.2,0,0
2022-06-29 02:50:00,Z/S,0.04,0.99,1.03,7.01,31.23,Z/S,Z/S,Z/S,0.18,0.15,424.5,n/d,n/d,85,11.65,n/d,0.41,283,0,0
2022-06-29 02:55:00,Z/S,0.05,1.02,1.07,7.07,31.45,Z/S,Z/S,Z/S,0.19,0.15,424.1,n/d,n/d,83,11.87,n/d,0.63,284,0,0
2022-06-29 03:00:00,Z/S,0.05,1.13,1.17,7.12,31.55,Z/S,Z/S,Z/S,0.26,0.14,423.7,n/d,n/d,83,11.77,n/d,0.76,284.9,0,0
2022-06-29 03:05:00,0.54,0.02,1.14,1.16,7.09,31.23,2.07,2.07,0,Z/S,0.15,424.6,n/d,n/d,83,11.81,n/d,0.69,286.1,0,0
2022-06-29 03:10:00,0.57,0.06,1.1,1.16,7.15,29.63,2.07,2.07,0,Z/S,0.14,428.1,n/d,n/d,82,12,n/d,0.85,287.5,0,0
2022-06-29 03:15:00,0.4,0.02,1.18,1.2,7.22,28.95,2.07,2.07,0,Z/S,0.15,434.3,n/d,n/d,83,11.7,n/d,0.86,288.9,0,0
2022-06-29 03:20:00,0.43,0.02,1.11,1.13,7.33,29.05,2.07,2.07,0,Z/S,0.15,434.2,n/d,n/d,84,11.61,n/d,1.43,290.1,0,0
2022-06-29 03:25:00,0.38,0.05,1.08,1.14,7.43,29.26,2.07,2.07,0,Z/S,0.15,430.3,n/d,n/d,84,11.54,n/d,2.45,290.9,0,0
2022-06-29 03:30:00,0.42,0.02,1.17,1.19,7.43,28.44,2.08,2.08,0,Z/S,0.14,431.5,n/d,n/d,84,11.56,n/d,2.83,291.7,0,0
2022-06-29 03:35:00,0.56,0.04,1.16,1.21,7.38,28.29,2.08,2.08,0,Z/S,0.14,432.1,n/d,n/d,84,11.45,n/d,3.86,293.3,0,0
2022-06-29 03:40:00,0.48,0.02,1.23,1.25,7.44,28.8,2.07,2.07,0,20.97,0.15,430.7,n/d,n/d,84,11.47,n/d,5.64,294.6,0,0
2022-06-29 03:45:00,0.64,0.04,1.29,1.33,7.52,28.84,2.08,2.08,0,Z/S,0.15,430,n/d,n/d,84,11.52,n/d,6.88,295.8,0,0
2022-06-29 03:50:00,1.07,0.06,1.44,1.5,7.48,28.29,2.08,2.08,0,Z/S,0.14,428.4,n/d,n/d,81,12.02,n/d,8.3,296.6,0,0
2022-06-29 03:55:00,1.07,0.04,1.49,1.53,7.27,28.51,2.08,2.08,0,Z/S,0.14,427.3,n/d,n/d,81,11.77,n/d,10.33,298,0,0
2022-06-29 04:00:00,1.1,0.02,1.49,1.5,6.97,29.29,2.08,2.08,0,Z/S,0.14,425.4,n/d,n/d,82,11.49,n/d,12.72,299.6,0,0
2022-06-29 04:05:00,0.99,0.06,1.45,1.5,6.77,Z/S,2.08,2.08,0,0.31,0.14,425.4,n/d,n/d,83,11.42,n/d,14.53,300.9,0,0
2022-06-29 04:10:00,0.79,0.02,1.34,1.36,6.61,Z/S,2.08,2.08,0,0.27,0.14,425.8,n/d,n/d,82,11.59,n/d,16.69,302.3,0,0
2022-06-29 04:15:00,0.78,0.03,1.26,1.29,6.39,Z/S,2.07,2.07,0,0.25,0.14,425,n/d,n/d,81,11.58,n/d,19.4,303.6,0,0
2022-06-29 04:20:00,0.59,0.02,1.25,1.27,6.15,Z/S,2.07,2.07,0,0.29,0.14,424,n/d,n/d,81,11.5,n/d,22.1,304.6,0,0
2022-06-29 04:25:00,0.68,0.03,1.26,1.29,6.09,Z/S,2.07,2.07,0,0.26,0.14,423.5,n/d,n/d,81,11.75,n/d,24.89,305.3,0,0
2022-06-29 04:30:00,0.63,0.05,1.24,1.29,6.02,Z/S,2.07,2.07,0,0.21,0.14,424.4,n/d,n/d,77,12.37,n/d,26.07,305.6,0,0
2022-06-29 04:35:00,0.73,0.03,1.31,1.34,5.81,Z/S,2.07,2.07,0,0.21,0.15,425.1,n/d,n/d,77,12.29,n/d,27.88,304.5,0,0
2022-06-29 04:40:00,0.73,0.05,1.38,1.43,5.6,Z/S,2.07,2.07,0,0.27,0.14,424.3,n/d,n/d,76,12.42,n/d,30.16,302.9,0,0
2022-06-29 04:45:00,0.74,0.04,1.49,1.53,5.55,Z/S,2.07,2.07,0,0.28,0.13,424.3,n/d,n/d,76,12.61,n/d,32.02,301,0,0
2022-06-29 04:50:00,0.94,0.08,1.46,1.53,5.57,Z/S,2.06,2.06,0,0.22,0.13,424.8,n/d,n/d,74,12.82,n/d,34.94,299.6,0,0
2022-06-29 04:55:00,0.82,0.06,1.51,1.57,5.56,Z/S,2.07,2.07,0,0.25,0.15,424.7,n/d,n/d,75,12.69,n/d,34.71,297.5,0,0
2022-06-29 05:00:00,0.91,0.1,1.5,1.6,5.53,Z/S,2.07,2.07,0,0.22,0.14,424.5,n/d,n/d,75,12.6,n/d,37.22,295.6,0,0
2022-06-29 05:05:00,0.84,Z/S,Z/S,Z/S,5.59,28.01,2.07,2.07,0,0.22,0.14,423.5,n/d,n/d,76,12.52,n/d,41.43,294.4,0,0
2022-06-29 05:10:00,1.04,Z/S,Z/S,Z/S,5.6,27.23,2.07,2.07,0,0.23,0.14,423.7,n/d,n/d,75,12.7,n/d,47.75,292.5,0,0
2022-06-29 05:15:00,1.08,Z/S,Z/S,Z/S,5.75,26.86,2.06,2.06,0,0.25,0.14,424.1,n/d,n/d,76,12.66,n/d,57.24,289.4,0,0
2022-06-29 05:20:00,1.18,Z/S,Z/S,Z/S,5.85,25.23,2.06,2.06,0,0.25,0.15,425,n/d,n/d,77,12.73,n/d,62.93,287.4,0,0
2022-06-29 05:25:00,0.69,Z/S,Z/S,Z/S,5.8,21.25,2.06,2.06,0,0.19,0.13,438.2,n/d,n/d,78,12.75,n/d,66.3,285.2,0,0
2022-06-29 05:30:00,0.49,Z/S,Z/S,Z/S,5.84,19.54,2.06,2.06,0,0.28,0.13,437.3,n/d,n/d,80,12.33,n/d,69.04,283.2,0,0
2022-06-29 05:35:00,0.38,Z/S,Z/S,Z/S,6.36,20.53,2.06,2.06,0,0.21,0.14,430.8,n/d,n/d,82,12.1,n/d,71.25,281.9,0,0
2022-06-29 05:40:00,0.54,Z/S,Z/S,Z/S,7.09,20.65,2.07,2.07,0,0.28,0.15,430.9,n/d,n/d,82,12.1,n/d,75.34,280.7,0,0
2022-06-29 05:45:00,0.54,Z/S,Z/S,Z/S,7.46,21.75,2.08,2.08,0,0.27,0.13,429.7,n/d,n/d,82,12.03,n/d,86.2,279.8,0,0
2022-06-29 05:50:00,0.6,Z/S,Z/S,Z/S,7.52,20.77,2.08,2.08,0,0.2,0.14,431.2,n/d,n/d,82,12,n/d,88.1,279.5,0,0
2022-06-29 05:55:00,0.42,Z/S,Z/S,Z/S,7.59,22.37,2.08,2.08,0,0.26,0.15,430.9,n/d,n/d,82,12.01,n/d,134.9,279.4,0,0
2022-06-29 06:00:00,0.52,Z/S,Z/S,Z/S,7.58,23.68,2.08,2.08,0,0.23,0.15,428.4,n/d,n/d,81,12.13,n/d,109.1,279.3,0,0
2022-06-29 06:05:00,0.55,0.12,1.05,1.17,7.55,23.58,2.08,2.08,0,0.17,0.13,425.8,n/d,n/d,81,12.4,n/d,104.8,279.3,0,0
2022-06-29 06:10:00,0.7,0.13,1.08,1.21,7.46,22.68,2.08,2.08,0,0.28,0.15,425,n/d,n/d,81,12.64,n/d,113,279.3,0,0
2022-06-29 06:15:00,0.52,0.14,1.05,1.19,7.27,22.09,2.08,2.08,0,0.28,0.15,422.7,n/d,n/d,81,12.85,n/d,109,279.3,0,0
2022-06-29 06:20:00,0.44,0.18,1.07,1.24,7.2,21.19,2.08,2.08,0,0.26,0.15,420.3,n/d,n/d,80,13.09,n/d,146,279.3,0,0
2022-06-29 06:25:00,0.62,0.16,1.04,1.2,7.06,21.64,2.08,2.08,0,0.22,0.15,420.8,n/d,n/d,79,13.32,n/d,151.8,279.2,0,0
2022-06-29 06:30:00,0.55,0.13,1.11,1.24,6.95,21.79,2.08,2.08,0,0.2,0.15,421.3,n/d,n/d,78,13.59,n/d,118.4,279.1,0,0
2022-06-29 06:35:00,0.67,0.16,1.09,1.25,6.98,21.68,2.08,2.08,0,0.23,0.15,421.4,n/d,n/d,77,13.9,n/d,138.4,279.1,0,0
2022-06-29 06:40:00,0.57,0.19,1.02,1.21,7.05,20.86,2.08,2.08,0,0.21,0.15,420.1,n/d,n/d,75,14.38,n/d,159.1,279.1,0,0
2022-06-29 06:45:00,0.59,0.18,0.98,1.16,6.91,20.24,2.08,2.08,0,0.16,0.16,419.8,n/d,n/d,75,14.69,n/d,140.1,279,0,0
2022-06-29 06:50:00,0.64,0.18,1,1.19,6.74,20.16,2.08,2.08,0,0.16,0.16,420.5,n/d,n/d,74,14.86,n/d,191,279,0,0
2022-06-29 06:55:00,0.58,0.18,1,1.18,6.76,20.67,2.08,2.08,0,0.16,0.16,422.5,n/d,n/d,74,14.76,n/d,213,278.8,0,0
2022-06-29 07:00:00,0.64,0.15,1.03,1.18,6.79,20.99,2.09,2.09,0,0.16,0.14,424.7,n/d,n/d,73,15.06,n/d,240.7,278.8,0,0
2022-06-29 07:05:00,0.68,0.16,1.01,1.17,6.7,20.93,2.09,2.09,0,0.18,0.15,425.2,n/d,n/d,73,15.11,n/d,341.1,278.8,0,0
2022-06-29 07:10:00,0.64,0.16,1,1.16,6.67,22.05,2.09,2.09,0,0.25,0.15,425.4,n/d,n/d,73,15.36,n/d,423.9,278.7,0,0
