Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS13, L1, 5Mn
Exported On:,2022/08/24,10:55
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-08-01 20:40:00,0.73,0.41,0,7.37,7.07,2.16,11.95,10.37,2.16,0.001,14.23,95,11.12,19.43
2022-08-01 20:45:00,0.64,0.31,0,4.96,4.59,2.08,14.81,9.97,2.08,0,14.1,94,12.69,15.61
2022-08-01 20:50:00,0.64,0.24,0,3.28,2.96,2.05,16.51,9.11,2.05,0,13.96,94,11.79,12.45
2022-08-01 20:55:00,0.75,0.22,0,2.68,2.37,2.04,16.26,8.45,2.04,0,13.88,94,9.76,16.07
2022-08-01 21:00:00,0.58,0.2,0,2.33,1.97,2.03,16.63,8.19,2.03,0,13.85,94,10.61,9.78
2022-08-01 21:05:00,0.67,0.2,0,2.44,2.11,2.03,16.64,8.44,2.03,0,13.8,94,9.33,3.1
2022-08-01 21:10:00,0.76,0.17,0,2.51,2.16,2.03,16.05,8.6,2.03,0,13.8,94,8.78,3.08
2022-08-01 21:15:00,0.63,0.23,0,2.46,2.12,2.03,15.96,8.89,2.03,0,13.8,95,7.12,1.87
2022-08-01 21:20:00,0.72,0.22,0,2.34,2,2.03,15.02,9,2.03,0,13.71,95,8.06,352.9
2022-08-01 21:25:00,0.78,0.21,0,2.2,1.87,2.03,14.33,9,2.03,0,13.69,95,7.3,344.2
2022-08-01 21:30:00,0.75,0.21,0,1.92,1.61,2.02,14.63,8.88,2.02,0,13.68,95,6.52,346.8
2022-08-01 21:35:00,0.66,0.22,0,1.74,1.42,2.02,14.47,8.7,2.02,0,13.6,96,8.56,347.1
2022-08-01 21:40:00,0.63,0.22,0,1.52,1.23,2.02,15.17,8.23,2.02,0,13.64,95,9.77,352.7
2022-08-01 21:45:00,0.79,0.25,0,1.35,1.02,2.02,15.39,7.71,2.02,0,13.7,95,9.74,347.8
2022-08-01 21:50:00,0.68,0.21,0,1.07,0.73,2.01,16.13,7.52,2.01,0,13.66,95,9.98,351.7
2022-08-01 21:55:00,0.77,0.22,0,1.2,0.85,2.01,17.16,7.36,2.01,0,13.72,94,11.24,354.7
2022-08-01 22:00:00,0.69,0.19,0,1.37,1.02,2.02,16.67,7.11,2.02,0,13.7,93,10.84,2.16
2022-08-01 22:05:00,0.68,0.18,0,1.56,1.25,2.02,17,7.11,2.02,0,13.76,92,12.04,2.57
2022-08-01 22:10:00,0.7,0.18,0,2.11,1.81,2.02,17.14,7.23,2.02,0,13.88,91,14.68,5.25
2022-08-01 22:15:00,0.75,0.19,0,1.97,1.66,2.03,16.89,7.22,2.03,0,13.81,91,12.52,2.96
2022-08-01 22:20:00,0.73,0.23,0,1.86,1.52,2.03,17.13,7.25,2.03,0,13.76,91,12.98,0.81
2022-08-01 22:25:00,0.58,0.19,0,1.85,1.5,2.03,17.64,7.13,2.03,0,13.68,91,11.98,18.28
2022-08-01 22:30:00,0.71,0.17,0,1.79,1.4,2.03,17.92,6.97,2.03,0,13.64,91,12.25,9.14
2022-08-01 22:35:00,0.68,0.19,0,1.29,0.96,2.03,18.48,6.82,2.03,0,13.62,90,12.12,12.3
2022-08-01 22:40:00,0.69,0.14,0,1.14,0.77,2.02,18.78,6.62,2.02,0,13.67,90,12.33,7.7
2022-08-01 22:45:00,0.79,0.16,0,2.34,1.99,2.02,18.66,6.42,2.02,0,13.8,89,12.65,9.66
2022-08-01 22:50:00,0.7,0.18,0,4.99,4.63,2.04,15.85,6.42,2.04,0,13.83,90,10.35,358.2
2022-08-01 22:55:00,0.73,0.21,0,5.83,5.53,2.07,14.16,6.68,2.07,0,13.72,91,9.73,349.9
2022-08-01 23:00:00,0.66,0.3,0,9.72,9.41,2.11,9.75,6.8,2.11,0,13.76,92,8.75,351.7
2022-08-01 23:05:00,0.75,0.3,0,10.24,9.96,2.15,8.59,6.79,2.15,0,13.71,92,9.95,354.2
2022-08-01 23:10:00,0.71,0.25,0,8.69,8.37,2.18,9.64,6.64,2.18,0,13.74,93,10.07,352.8
2022-08-01 23:15:00,0.73,0.25,0,8.12,7.81,2.21,9.47,6.53,2.21,0,13.7,93,9.68,357.7
2022-08-01 23:20:00,0.66,0.26,0,7.88,7.54,2.24,10.59,6.49,2.24,0,13.8,93,10.93,357.5
2022-08-01 23:25:00,0.73,0.29,0,7.86,7.53,2.25,9.45,6.33,2.25,0,13.73,93,11.07,354.7
2022-08-01 23:30:00,0.6,0.27,0,7.9,7.57,2.25,8.95,6.17,2.25,0,13.7,93,10.77,350.5
2022-08-01 23:35:00,0.75,0.26,0,8.43,8.1,2.26,8.46,6.2,2.26,0,13.7,93,9.52,350.6
2022-08-01 23:40:00,0.74,0.22,0,8.39,8.12,2.26,8.39,6.26,2.26,0,13.62,93,8.41,348.1
2022-08-01 23:45:00,0.67,0.26,0,8.5,8.19,2.26,8.68,6.33,2.26,0,13.6,94,8.93,351.6
2022-08-01 23:50:00,0.66,0.26,0,7.89,7.59,2.26,8.94,6.36,2.26,0,13.6,94,9.32,352.5
2022-08-01 23:55:00,0.69,0.24,0,7.66,7.32,2.25,9.3,6.47,2.25,0,13.59,93,10.05,358
2022-08-02 00:00:00,0.83,0.21,0,8.15,7.87,2.23,9.34,6.45,2.23,0,13.6,93,11.17,0.35
2022-08-02 00:05:00,0.68,0.24,0,8.83,8.52,2.22,8.54,6.35,2.22,0,13.61,93,12.38,356
2022-08-02 00:10:00,0.73,0.24,0,8.94,8.65,2.21,8.54,6.33,2.21,0,13.61,92,9.67,1.13
2022-08-02 00:15:00,0.71,0.27,0,9.73,9.45,2.19,7.66,6.28,2.19,0,13.6,93,9.22,357.4
2022-08-02 00:20:00,0.73,0.26,0,11.12,10.84,2.18,7.4,6.25,2.18,0,13.62,92,7.01,7.25
2022-08-02 00:25:00,0.67,0.25,0,11.44,11.18,2.16,6.75,6.22,2.16,0,13.7,92,5.55,7.18
2022-08-02 00:30:00,0.63,0.25,0,10.37,10.06,2.15,6.4,6.17,2.15,0,13.66,92,5.67,354
2022-08-02 00:35:00,0.77,0.26,0,9.27,9,2.14,6.7,6.26,2.14,0,13.56,93,4.68,2.91
2022-08-02 00:40:00,0.69,0.25,0,9.27,8.99,2.12,7.16,6.2,2.12,0,13.58,93,7.69,12.89
2022-08-02 00:45:00,0.59,0.25,0,9.49,9.22,2.11,7.77,6.21,2.11,0,13.7,93,10.84,8.12
2022-08-02 00:50:00,0.65,0.26,0,10.4,10.12,2.12,7.15,6.31,2.12,0,13.78,92,11.9,5.77
2022-08-02 00:55:00,0.78,0.26,0,10.53,10.25,2.17,6.37,6.34,2.17,0,13.71,92,11.61,355.7
2022-08-02 01:00:00,0.69,0.26,0,10.65,10.41,Z/S,6.95,6.39,Z/S,Z/S,13.7,93,13.3,354.6
2022-08-02 01:05:00,Z/S,0.24,0,11.07,10.83,Z/S,5.94,6.39,Z/S,Z/S,13.7,93,10.03,357.9
2022-08-02 01:10:00,Z/S,0.26,0,11.51,11.28,Z/S,5.81,6.4,Z/S,Z/S,13.7,93,11.12,348.7
2022-08-02 01:15:00,Z/S,0.25,0,12.09,11.98,Z/S,4.23,6.47,Z/S,Z/S,13.62,93,9.77,342.1
2022-08-02 01:20:00,Z/S,0.24,0,12.03,11.95,Z/S,4.65,6.48,Z/S,Z/S,13.65,93,10.19,353
2022-08-02 01:25:00,Z/S,0.3,0,12.07,11.96,Z/S,4.28,6.56,Z/S,Z/S,13.62,93,9.99,0.76
2022-08-02 01:30:00,Z/S,0.29,0,12.03,11.97,Z/S,4.23,6.71,Z/S,Z/S,13.7,93,8.29,353.7
2022-08-02 01:35:00,Z/S,0.33,0.08,12.31,12.39,Z/S,3.57,6.91,Z/S,Z/S,13.7,93,9.77,347.6
2022-08-02 01:40:00,Z/S,0.28,0.1,12.31,12.41,Z/S,3.2,6.89,Z/S,Z/S,13.7,94,9.96,345.3
2022-08-02 01:45:00,Z/S,0.25,0.23,12.31,12.54,Z/S,2.62,6.88,Z/S,Z/S,13.7,94,7.72,342.6
2022-08-02 01:50:00,Z/S,0.24,1.05,12.62,13.67,Z/S,2.25,7.2,Z/S,Z/S,13.7,94,7.37,338
2022-08-02 01:55:00,Z/S,0.26,1.85,12.9,14.75,Z/S,1.55,7.29,Z/S,Z/S,13.71,95,8.16,342
2022-08-02 02:00:00,Z/S,0.22,1.17,12.12,13.29,Z/S,2.11,7.13,Z/S,Z/S,13.8,95,7.62,352.6
2022-08-02 02:05:00,0.73,Z/S,0.58,11.44,12.02,2.29,2.86,7.29,2.29,0,13.81,95,8.43,353.2
2022-08-02 02:10:00,0.7,Z/S,0.3,11.14,11.44,2.29,2.36,7.5,2.29,0,13.9,95,9.9,353.6
2022-08-02 02:15:00,0.81,Z/S,0.33,11.35,11.68,2.29,2.29,7.42,2.29,0,13.9,95,6.66,356.2
2022-08-02 02:20:00,0.76,Z/S,0.8,11.8,12.6,2.29,2.16,7.27,2.29,0,13.9,95,7.18,355.7
2022-08-02 02:25:00,0.83,Z/S,0.85,11.7,12.55,2.29,1.94,7.41,2.29,0,13.9,94,7.54,11.06
2022-08-02 02:30:00,0.79,Z/S,1.06,11.99,13.05,2.28,2.39,7.61,2.28,0,13.96,94,9.25,17.52
2022-08-02 02:35:00,0.7,Z/S,0.84,11.86,12.7,2.25,3,7.5,2.25,0,14.05,93,12.15,16.32
2022-08-02 02:40:00,0.63,Z/S,0.37,11.31,11.68,2.22,4.44,7.24,2.22,0,14.1,92,11.02,4.47
2022-08-02 02:45:00,0.63,Z/S,0.24,11.45,11.69,2.2,3.87,7.23,2.2,0,14.07,92,13.01,4.25
2022-08-02 02:50:00,0.71,Z/S,0.04,10.17,10.22,2.2,5.22,7.31,2.2,0,14.1,92,13.03,6.1
2022-08-02 02:55:00,0.72,Z/S,0,8.55,8.35,2.2,6.43,7.26,2.2,0,14.1,92,11.26,1.52
2022-08-02 03:00:00,0.68,Z/S,0,7.7,7.42,2.21,7.16,7.25,2.21,0,14.05,92,12.21,8.54
2022-08-02 03:05:00,0.73,0.29,0,6.88,6.61,2.23,Z/S,7.31,2.23,0,14.1,92,10.75,9.54
2022-08-02 03:10:00,0.66,0.27,0,7.24,6.96,2.23,Z/S,7.43,2.23,0,14.09,92,10.44,356
2022-08-02 03:15:00,0.76,0.26,0,7.51,7.23,2.22,Z/S,7.48,2.22,0,13.96,92,8.79,354.1
2022-08-02 03:20:00,0.89,0.3,0,7.78,7.51,2.21,Z/S,7.45,2.21,0,13.86,93,8.47,353.5
2022-08-02 03:25:00,0.73,0.28,0,9.06,8.93,2.21,Z/S,7.47,2.21,0,13.75,93,9.53,344
2022-08-02 03:30:00,0.74,0.29,0.21,10.6,10.81,2.22,Z/S,7.38,2.22,0,13.7,93,10.65,352.2
2022-08-02 03:35:00,0.91,0.34,1.13,11.84,12.98,2.24,Z/S,7.38,2.24,0,13.7,93,10.35,351.3
2022-08-02 03:40:00,0.66,0.29,2.51,12.61,15.12,2.26,Z/S,7.45,-9999,-9999,13.68,93,9.98,347.6
2022-08-02 03:45:00,0.72,0.3,3.26,12.96,16.22,2.28,Z/S,7.2,-9999,-9999,13.69,92,11.05,349.1
2022-08-02 03:50:00,0.77,0.3,3.41,12.9,16.31,2.29,Z/S,6.93,-9999,-9999,13.62,92,11.38,354.1
2022-08-02 03:55:00,0.63,0.28,3.82,12.98,16.79,2.3,Z/S,6.97,2.3,0,13.58,92,10.45,349.2
2022-08-02 04:00:00,0.61,0.29,4.91,13.2,18.11,2.33,Z/S,7,2.33,0,13.5,92,12.02,351.8
2022-08-02 04:05:00,0.79,0.3,6.03,13.48,19.51,2.36,1.17,6.89,2.36,0,13.5,91,11.22,353.6
2022-08-02 04:10:00,0.84,0.28,5.49,13.34,18.83,2.38,1.2,6.8,2.38,0,13.43,91,10.84,346.9
2022-08-02 04:15:00,0.71,0.29,4.41,12.92,17.33,2.39,1.5,6.78,2.39,0,13.32,91,10.64,345.7
2022-08-02 04:20:00,0.8,0.27,3.98,12.75,16.73,2.39,1.75,6.76,2.39,0,13.23,91,10.35,342.9
2022-08-02 04:25:00,0.66,0.29,2.49,12.41,14.91,2.39,1.52,6.63,2.39,0,13.2,91,10.7,345.8
2022-08-02 04:30:00,0.8,0.27,1.09,11.61,12.7,2.38,2.83,6.62,2.38,0,13.08,90,11.22,345.1
2022-08-02 04:35:00,0.81,0.24,0.63,11.25,11.87,2.4,3.28,6.64,2.4,0,13,90,11.79,342.5
2022-08-02 04:40:00,0.65,0.3,0.84,11.44,12.28,2.43,3.01,6.6,2.43,0,12.9,89,13,343.8
2022-08-02 04:45:00,0.74,0.25,0.91,11.17,12.08,2.44,3.4,6.5,2.44,0,12.84,89,11.57,342.1
2022-08-02 04:50:00,0.67,0.27,0.96,10.44,11.39,2.41,3.92,6.45,2.41,0,12.83,88,12.4,342.6
2022-08-02 04:55:00,0.7,0.28,0.45,7.47,7.93,2.34,5.84,6.38,2.34,0,12.67,89,10.39,339.1
2022-08-02 05:00:00,0.7,0.25,Z/S,Z/S,Z/S,2.29,7.08,6.22,2.29,0,12.54,89,10.48,338.5
2022-08-02 05:05:00,0.62,0.26,Z/S,Z/S,Z/S,2.25,8.33,6.13,2.25,0,12.5,89,11.09,340.2
2022-08-02 05:10:00,0.82,0.25,Z/S,Z/S,Z/S,2.22,9.14,6.04,2.22,0,12.4,88,11.57,343.4
2022-08-02 05:15:00,0.55,0.24,Z/S,Z/S,Z/S,2.2,9.61,5.95,2.2,0,12.42,87,12.01,350
2022-08-02 05:20:00,0.56,0.21,Z/S,Z/S,Z/S,2.19,11.13,5.81,2.19,0,12.4,86,13.73,354.1
2022-08-02 05:25:00,0.59,0.22,Z/S,Z/S,Z/S,2.18,11.15,5.57,2.18,0,12.36,86,12.86,354
2022-08-02 05:30:00,0.63,0.19,Z/S,Z/S,Z/S,2.17,11.88,5.5,2.17,0,12.3,86,11.3,351.8
2022-08-02 05:35:00,0.55,0.26,Z/S,Z/S,Z/S,2.17,12.18,5.45,2.17,0,12.3,85,12.13,353.8
2022-08-02 05:40:00,0.7,0.22,Z/S,Z/S,Z/S,2.17,12.13,5.25,2.17,0,12.21,85,11.34,351.3
2022-08-02 05:45:00,0.72,0.22,Z/S,Z/S,Z/S,2.17,11.82,5.2,2.17,0,12.16,86,11.45,356
2022-08-02 05:50:00,0.7,0.22,Z/S,Z/S,Z/S,2.18,11.58,5.23,2.18,0,12.1,86,12.21,352.7
2022-08-02 05:55:00,0.71,0.18,Z/S,Z/S,Z/S,2.19,12.05,5.23,2.19,0,12.04,85,13.61,359.2
2022-08-02 06:00:00,0.65,0.21,0.47,2.86,3.33,2.2,11.03,5.15,2.2,0,12.03,85,13.02,357.9
2022-08-02 06:05:00,0.65,0.22,0.58,2.77,3.35,2.19,12.01,5.22,2.19,0,12.2,84,12.12,353.8
2022-08-02 06:10:00,0.65,0.25,0.55,2.42,2.96,2.18,12.37,5.16,2.18,0,12.37,83,13.29,356.5
2022-08-02 06:15:00,0.65,0.24,1.17,3.36,4.53,2.2,11.52,4.99,2.2,0,12.46,82,14.14,350.4
2022-08-02 06:20:00,0.68,0.27,1.67,3.9,5.56,2.21,11.79,4.92,2.21,0,12.5,82,12.79,357
2022-08-02 06:25:00,0.74,0.2,1.78,3.97,5.75,2.23,10.34,4.89,2.23,0,12.58,82,11.1,355.8
2022-08-02 06:30:00,0.72,0.25,2.42,4.49,6.91,2.25,10.66,4.87,2.25,0,12.68,81,12.91,353.8
2022-08-02 06:35:00,0.79,0.28,2.97,5,7.97,2.26,10.64,4.89,2.26,0,12.73,81,12.04,359.1
2022-08-02 06:40:00,0.71,0.22,3.42,5.26,8.68,2.28,10.24,4.99,2.28,0,12.87,80,13.14,349.4
2022-08-02 06:45:00,0.84,0.25,4.94,6.23,11.17,2.33,9.71,5.18,2.33,0,13.02,80,10.79,353.3
2022-08-02 06:50:00,0.8,0.32,5.8,6.5,12.29,2.33,8.98,5.17,2.33,0,13.2,80,10.13,345.4
2022-08-02 06:55:00,0.73,0.26,5.89,6.64,12.52,2.33,9.01,4.96,2.33,0,13.26,79,10.51,354.9
2022-08-02 07:00:00,0.78,0.27,5.97,6.5,12.47,2.32,9.13,4.88,2.32,0,13.34,79,10.86,0.73
2022-08-02 07:05:00,0.73,0.26,6.27,6.83,13.1,2.33,9.88,4.82,2.33,0,13.31,78,12.73,358.3
2022-08-02 07:10:00,0.74,0.32,7.96,7.89,15.84,2.35,9.56,4.91,2.35,0,13.4,77,11.93,359.2
2022-08-02 07:15:00,0.77,0.32,7.61,7.43,15.04,2.35,9.02,4.98,2.35,0,13.58,78,9.22,353.4
2022-08-02 07:20:00,0.77,0.34,9.31,8.08,17.39,2.39,9.13,4.97,2.39,0,13.85,77,10.27,0.23
2022-08-02 07:25:00,0.84,0.29,8.3,7.44,15.74,2.37,9.14,4.98,2.37,0,13.96,77,9.15,354.3
2022-08-02 07:30:00,0.78,0.23,7.17,6.73,13.89,2.33,8.95,5.02,2.33,0,14.29,77,7.84,337.7
2022-08-02 07:35:00,0.77,0.29,7.39,6.81,14.2,2.33,10.14,5.04,2.33,0,14.39,75,12.03,343.2
2022-08-02 07:40:00,0.76,0.22,5.02,5.18,10.2,2.27,11.34,4.95,2.27,0,14.37,75,12.22,357
2022-08-02 07:45:00,0.8,0.21,4.07,4.51,8.59,2.24,11.91,4.85,2.24,0,14.39,74,13.05,348.6
2022-08-02 07:50:00,0.69,0.22,2.97,3.81,6.78,2.21,12.75,4.72,2.21,0,14.55,74,13.37,341.3
2022-08-02 07:55:00,0.76,0.23,3.45,4.17,7.62,2.21,12.97,4.64,2.21,0,14.65,73,14.34,3.16
2022-08-02 08:00:00,0.66,0.26,3.47,4.16,7.63,2.22,13.82,4.6,2.22,0,14.8,72,17.42,13.31
2022-08-02 08:05:00,0.74,0.22,2.86,3.71,6.57,2.21,15.06,4.53,2.21,0,14.75,71,15.69,2.75
2022-08-02 08:10:00,0.67,0.19,2.55,3.5,6.05,2.2,15.61,4.39,2.2,0,14.9,70,16.52,16.62
2022-08-02 08:15:00,0.64,0.23,2.88,3.71,6.59,2.2,14.87,4.23,2.2,0,15,70,17.22,1.85
2022-08-02 08:20:00,0.62,0.23,1.84,2.63,4.47,2.16,16.49,4.16,2.16,0,14.98,68,18.5,353.5
2022-08-02 08:25:00,0.68,0.27,1.37,2.34,3.71,2.14,16.25,4.11,2.14,0,15.18,69,13.71,352.8
2022-08-02 08:30:00,0.68,0.24,0.89,1.71,2.6,2.12,17.35,3.96,2.12,0,15.37,67,17,356.6
2022-08-02 08:35:00,0.65,0.23,0.63,1.43,2.06,2.11,17.56,3.87,2.11,0,15.5,67,15.24,6.17
2022-08-02 08:40:00,0.58,0.19,0.34,1.13,1.47,2.1,18.29,3.78,2.1,0,15.75,65,14.08,358.7
2022-08-02 08:45:00,0.74,0.2,0.18,0.93,1.1,2.09,17.96,3.69,2.09,0,16.05,65,13.67,12.2
2022-08-02 08:50:00,0.64,0.16,0.02,0.82,0.84,2.09,18.94,3.57,2.09,0,16.29,64,12.99,12.46
2022-08-02 08:55:00,0.62,0.15,0.17,0.87,1.03,2.08,18.51,3.57,2.08,0,16.5,63,14.24,1.55
2022-08-02 09:00:00,0.56,0.21,0.61,1.62,2.23,2.09,19.28,3.65,2.09,0,16.37,61,15.78,339.1
2022-08-02 09:05:00,0.63,0.21,2.07,3.19,5.26,2.12,18.39,3.71,2.12,0,16.44,60,17.4,2.43
2022-08-02 09:10:00,0.64,0.21,3.75,4.68,8.43,2.15,17.55,3.91,2.15,0,16.68,60,16.21,2.31
2022-08-02 09:15:00,0.73,0.17,4.31,5.25,9.55,2.18,17.01,4.24,2.18,0,16.95,59,14.96,0.09
2022-08-02 09:20:00,0.7,0.21,2.63,3.77,6.4,2.15,17.95,4.3,2.15,0,17.03,58,18.88,359.4
2022-08-02 09:25:00,0.74,0.19,1.26,2.34,3.6,2.1,19.81,4.08,2.1,0,17.01,58,18.77,356.7
2022-08-02 09:30:00,0.63,0.17,0.58,1.4,1.97,2.07,19.9,3.87,2.07,0,17.34,57,14.74,1.01
2022-08-02 09:35:00,0.85,0.11,0.1,0.84,0.94,2.05,20.11,3.66,2.05,0,17.72,57,14.67,351.3
2022-08-02 09:40:00,0.7,0.12,0,0.63,0.58,2.04,21.9,3.4,2.04,0,17.63,53,19.78,358.3
2022-08-02 09:45:00,0.78,0.14,0.09,0.84,0.93,2.04,21.39,3.32,2.04,0,17.74,53,16.84,7.17
2022-08-02 09:50:00,0.57,0.12,0.02,0.7,0.71,2.04,22.29,3.23,2.04,0,17.79,52,20.13,353.8
2022-08-02 09:55:00,0.61,0.2,0.44,1.33,1.77,2.05,21.96,3.19,2.05,0,17.78,51,22.45,7.99
2022-08-02 10:00:00,0.67,0.15,0.41,1.38,1.79,2.05,21.83,3.17,2.05,0,17.72,50,18.37,1.87
2022-08-02 10:05:00,0.7,0.13,0.36,1.27,1.63,2.04,21.87,3.17,2.04,0,18.1,51,18.57,7.6
2022-08-02 10:10:00,0.67,0.15,0.47,1.39,1.86,2.04,22.36,3.19,2.04,0,17.98,47,25,3.35
2022-08-02 10:15:00,0.68,0.16,0.61,1.63,2.24,2.04,21.88,3.19,2.04,0,18.13,49,17.27,18.37
2022-08-02 10:20:00,0.73,0.15,0.4,1.46,1.86,2.04,22.48,3.22,2.04,0,18.09,48,17.44,5.83
2022-08-02 10:25:00,0.63,0.12,0.15,1.34,1.49,2.03,22.68,3.14,2.03,0,17.59,48,18.34,8.79
2022-08-02 10:30:00,0.61,0.15,0.27,1.05,1.32,2.02,22.65,3.16,2.02,0,17.84,49,17.42,354.4
2022-08-02 10:35:00,0.64,0.11,0.2,1.22,1.42,2.02,23.43,3.24,2.02,0,18.02,45,24.35,353.2
2022-08-02 10:40:00,0.67,0.16,0.1,0.86,0.96,2.01,23.82,3.31,2.01,0,17.8,46,17.86,0.27
2022-08-02 10:45:00,0.62,0.14,0.06,1.01,1.07,2.02,22.66,3.31,2.02,0,18.17,48,14.9,19.13
2022-08-02 10:50:00,0.77,0.14,0,0.78,0.78,2.01,22.97,3.19,2.01,0,18.34,47,16.72,16.94
2022-08-02 10:55:00,0.73,0.11,0.46,1.34,1.8,2.02,23.39,3.2,2.02,0,18.65,44,20.04,15.77
2022-08-02 11:00:00,0.62,0.08,0.08,0.87,0.95,2.01,24.2,3.21,2.01,0,18.68,44,16.71,19.26
2022-08-02 11:05:00,0.69,0.17,0.39,1.22,1.62,2.02,23.89,3.16,2.02,0,19.01,45,16.43,21.53
2022-08-02 11:10:00,0.48,0.13,0.28,1.15,1.43,2.02,24.11,3.22,2.02,0,19.05,43,15.87,4.18
2022-08-02 11:15:00,0.62,0.12,0.3,1.27,1.58,2.02,24.33,3.4,2.02,0,19.13,44,20.24,358.4
2022-08-02 11:20:00,0.61,0.18,0.6,1.8,2.4,2.03,24.05,3.67,2.03,0,19.01,42,20.63,1.51
2022-08-02 11:25:00,0.61,0.11,0.19,1.2,1.39,2.01,24,3.79,2.01,0,18.33,44,16.11,7.28
2022-08-02 11:30:00,0.72,0.14,0.23,1.14,1.38,2.01,24.15,3.58,2.01,0,18.85,44,13.34,20.91
2022-08-02 11:35:00,0.6,0.12,0.16,1.06,1.22,2,26.23,3.41,2,0,19.24,41,16.65,17.02
2022-08-02 11:40:00,0.72,0.14,0.84,1.95,2.79,2,25.37,3.51,2,0,19.47,41,18.38,15.01
2022-08-02 11:45:00,0.65,0.14,0.48,1.99,2.46,2.02,24.96,3.84,2.02,0,18.91,41,19.91,11.05
2022-08-02 11:50:00,0.6,0.12,0.12,1.35,1.47,2.01,25.86,3.99,2.01,0,18.19,41,18.1,356.1
2022-08-02 11:55:00,0.69,0.15,0.12,1.14,1.26,2,24.66,3.79,2,0,18.83,43,13.25,4.81
2022-08-02 12:00:00,0.63,0.16,0.1,1.5,1.61,2.01,24.43,3.6,2.01,0,18.71,43,16.76,1.98
2022-08-02 12:05:00,0.57,0.16,0.17,1.52,1.69,2.02,23.67,3.54,2.02,0,18.34,45,19.02,352.7
2022-08-02 12:10:00,0.58,0.15,0,0.68,0.52,2.01,24.3,3.41,2.01,0,17.97,46,21.32,9.23
2022-08-02 12:15:00,0.62,0.11,0,0.32,0.03,2.01,24.59,3.23,2,0,18.3,46,19.94,350.3
2022-08-02 12:20:00,0.63,0.12,0,0.15,0,2,23.89,2.99,2,0,18.7,46,16.12,351.7
2022-08-02 12:25:00,0.69,0.11,0,0.21,0,2,24.19,2.94,2,0,19.37,45,17.75,352.5
2022-08-02 12:30:00,0.62,0.15,0.02,0.77,0.79,2.01,24.25,3.06,2.01,0,19.47,44,15.73,359.6
2022-08-02 12:35:00,0.59,0.13,0,0.81,0.76,2.01,25.34,3.37,2.01,0,19.54,43,18.32,349.6
2022-08-02 12:40:00,0.63,0.16,0,0.63,0.53,2,25.61,3.43,2,0,19.73,42,13.65,327.6
2022-08-02 12:45:00,0.68,0.11,0,0.54,0.29,1.99,25.26,3.21,1.99,0,19.89,42,14,333.2
2022-08-02 12:50:00,0.72,0.11,0,0.69,0.64,2,25.17,3.2,2,0,20.04,42,20.7,359
2022-08-02 12:55:00,0.51,0.13,0,0.95,0.89,2.01,24.85,3.39,2.01,0,19.08,44,18.81,352
2022-08-02 13:00:00,0.71,0.09,0,0.82,0.74,2.01,24.35,3.52,2.01,0,18.84,45,19.23,345.5
2022-08-02 13:05:00,0.67,0.15,0.05,0.91,0.96,2.01,24.59,3.52,2.01,0,19.21,45,17.18,343.3
2022-08-02 13:10:00,0.63,0.15,0.01,0.76,0.77,2.01,24.34,3.57,2.01,0,19.78,45,13.66,355.6
2022-08-02 13:15:00,0.63,0.12,0.06,1.04,1.1,2.01,25.96,3.59,2.01,0,20.02,41,15.49,327.8
2022-08-02 13:20:00,0.67,0.13,0.05,1.15,1.2,2.01,25.55,3.64,2.01,0,19.51,43,17.44,10.17
2022-08-02 13:25:00,0.51,0.11,0,0.88,0.84,2.01,26.26,3.71,2.01,0,19.37,43,18.22,3.41
2022-08-02 13:30:00,0.58,0.09,0,0.52,0.28,2,25.94,3.65,2,0,18.77,43,20.67,359.2
2022-08-02 13:35:00,0.54,0.09,0,0.28,0,2,26.48,3.39,2,0,18.28,44,19.42,352.1
2022-08-02 13:40:00,0.53,0.12,0,0.16,0,2,25.78,3.08,2,0,19.04,44,14.43,338.8
2022-08-02 13:45:00,0.76,0.12,0,0.25,0,2,26.41,2.84,2,0,19.85,42,13.42,342.6
2022-08-02 13:50:00,0.58,0.11,0,0.19,0,1.99,27.76,2.75,1.99,0,20.04,40,10.09,347.3
2022-08-02 13:55:00,0.68,0.16,0,0.4,0.19,1.99,27.88,2.83,1.99,0,20.19,39,9.16,13.84
2022-08-02 14:00:00,0.6,0.16,0,0.94,0.9,2.01,28.19,3.24,2.01,0,20.12,39,18.25,3.73
2022-08-02 14:05:00,0.59,0.13,0,0.58,0.32,2,29.59,3.52,2,0,19.28,39,18.69,359.3
2022-08-02 14:10:00,0.7,0.1,0,0.87,0.69,2,30.58,3.51,2,0,18.88,38,16.99,358.1
2022-08-02 14:15:00,0.69,0.09,0,0.93,0.85,2,31.75,3.39,2,0,19.59,38,14.22,12.11
2022-08-02 14:20:00,0.66,0.1,0,0.7,0.54,2,31.52,3.4,2,0,20.43,38,10.94,348.3
2022-08-02 14:25:00,0.72,0.13,0,0.77,0.66,2,31.37,3.44,2,0,20.71,37,16.96,345.1
