Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS06, L1, 5Mn
Exported On:,2022/08/24,10:50
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), NH3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-06-01 21:55:00,0.66,0.53,0.05,2.42,2.46,2.07,34.55,1.87,8.64,0,2.07,14.84,34,7.8,329.6
2022-06-01 22:00:00,0.48,0.47,0.1,3.11,3.2,2.08,32.04,1.23,8.96,0,2.08,14.6,35,6.62,317.8
2022-06-01 22:05:00,0.38,0.44,0.05,2.19,2.23,2.11,33.17,0.88,8.07,0,2.11,14.4,36,7.48,312.6
2022-06-01 22:10:00,0.33,0.46,0.02,1.25,1.27,2.08,34.49,1.32,6.79,0,2.08,14.17,37,7.55,311.5
2022-06-01 22:15:00,0.12,0.44,0.17,3.03,3.2,2.06,32.74,1.62,6.25,0,2.06,13.75,37,6.76,312.5
2022-06-01 22:20:00,0.15,0.45,0.17,4.17,4.34,2.12,30.76,2.18,6.46,0,2.12,13.18,43,6.43,318.4
2022-06-01 22:25:00,0.19,0.49,1.16,11.92,13.08,2.18,21.06,2.3,6.76,0,2.18,12.83,45,5.2,23.78
2022-06-01 22:30:00,0.03,0.52,2.77,13.24,16.01,2.14,21.12,1.14,7.51,0,2.14,13.02,41,6.42,31.37
2022-06-01 22:35:00,0,0.44,0.08,7.44,7.53,2.05,28.19,0.06,9.12,0,2.05,13.26,39,6.49,346.3
2022-06-01 22:40:00,0.01,0.46,0.11,5.76,5.87,2.06,26.77,1.36,9.7,0,2.06,12.6,42,7.56,331.3
2022-06-01 22:45:00,0.01,0.47,0.04,3.87,3.9,2.15,27.72,1.64,9.43,0,2.15,11.99,45,7.47,323.7
2022-06-01 22:50:00,0,0.5,0.03,3.36,3.39,2.11,27.42,1.6,9.11,0,2.11,11.74,46,7.39,317.3
2022-06-01 22:55:00,0,0.52,0.02,1.86,1.88,2.18,23.81,2.14,8.11,0,2.18,10.97,54,8.06,324
2022-06-01 23:00:00,0,0.54,0.09,2.23,2.31,2.22,24.79,2.34,6.52,0,2.22,10.77,57,8.26,326.4
2022-06-01 23:05:00,0,0.5,0.02,1.98,2,2.15,26.65,2.18,6.05,0,2.15,10.79,56,8.4,326.8
2022-06-01 23:10:00,0,0.42,0.04,2.23,2.27,2.05,29.81,1.76,6.47,0,2.05,10.82,50,8.37,331.1
2022-06-01 23:15:00,0,0.47,0.04,2.51,2.55,2.05,28.49,1.79,6.74,0,2.05,10.93,51,8.06,333.2
2022-06-01 23:20:00,0,0.43,0.04,1.78,1.82,2.14,24.8,2.11,6.89,0,2.14,10.05,58,7.19,333.7
2022-06-01 23:25:00,0.02,0.43,0.01,1.96,1.97,2.15,23.38,2.69,7.02,0,2.15,9.47,61,7.26,333.3
2022-06-01 23:30:00,0,0.5,0.01,2.43,2.44,2.15,23.31,2.59,6.97,0,2.15,9.05,62,7.12,336.5
2022-06-01 23:35:00,0,0.49,0,2.15,2.11,2.17,23.07,2.23,6.81,0,2.17,8.95,64,7.76,336.9
2022-06-01 23:40:00,0,0.56,0.02,2.44,2.46,2.18,21.61,2.25,6.82,0,2.18,8.46,67,7.22,342.3
2022-06-01 23:45:00,0,0.49,0.03,3.37,3.4,2.14,22.73,2.67,7.13,0,2.14,8.69,64,6.96,340.3
2022-06-01 23:50:00,0,0.51,0.03,3.42,3.45,2.18,21.67,2.7,7.28,0,2.18,8.5,66,6.4,340.7
2022-06-01 23:55:00,0,0.52,0.02,3.01,3.03,2.19,20.14,1.9,7.46,0,2.19,8.57,66,6.25,338.5
2022-06-02 00:00:00,0,0.59,0,2.77,2.71,2.26,17.37,1.93,7.48,0,2.26,8.07,70,5.9,336.1
2022-06-02 00:05:00,0,Z/S,0,2.92,2.88,2.29,16.89,2.54,7.29,0,2.29,7.87,74,5.48,340.9
2022-06-02 00:10:00,0,Z/S,0,3.32,3.32,2.29,16.82,2.96,7.41,0,2.29,7.61,75,5.21,349.4
2022-06-02 00:15:00,0,Z/S,0,3.93,3.9,2.26,17.17,2.9,7.55,0,2.26,7.56,76,4.91,358.4
2022-06-02 00:20:00,0,31.34,0.01,3.77,3.78,2.25,16.64,2.28,7.74,0,2.25,7.58,76,3.97,345.7
2022-06-02 00:25:00,0,Z/S,0,3.63,3.62,2.28,15.15,1.84,7.77,0,2.28,7.35,76,4.2,326.7
2022-06-02 00:30:00,0,Z/S,0,3.96,3.97,2.27,14.84,2.06,7.65,0,2.27,6.92,80,4.71,311.3
2022-06-02 00:35:00,0,79.43,0,3.75,3.71,2.25,12.33,2.31,7.63,0,2.25,7.01,81,5.05,314
2022-06-02 00:40:00,0,Z/S,0.02,4.43,4.45,2.23,14.56,2.33,7.65,0,2.23,6.86,77,5.07,316.1
2022-06-02 00:45:00,0,Z/S,0.03,4.88,4.91,2.22,13.42,2.55,7.98,0,2.22,6.53,76,4.66,311.3
2022-06-02 00:50:00,0,0.42,0,5.18,5.15,2.2,13.46,2.39,8.48,0,2.2,6.32,78,5.1,303.9
2022-06-02 00:55:00,0,Z/S,0.05,5.03,5.08,2.2,13.36,2.44,8.75,0,2.2,6.32,76,5.86,291.3
2022-06-02 01:00:00,0.04,0.91,0.09,5.77,5.85,2.2,13.81,2.28,8.84,0,2.2,6.17,76,6.49,297.8
2022-06-02 01:05:00,0.06,1.07,0,4.98,4.96,2.29,Z/S,1.93,8.89,0,2.29,6.25,78,7.01,310.3
2022-06-02 01:10:00,0,1.04,0.05,5.7,5.74,2.25,Z/S,2.92,8.94,0,2.25,6.14,76,5.83,311.7
2022-06-02 01:15:00,0.08,0.99,0.02,5.79,5.81,2.22,Z/S,3.26,9.18,0,2.22,5.84,77,5.31,317.1
2022-06-02 01:20:00,0.01,0.97,0.01,5.58,5.59,2.23,Z/S,2.83,9.44,0,2.23,5.65,77,5.3,320.3
2022-06-02 01:25:00,0.13,0.94,0.04,6.52,6.55,2.24,Z/S,2.67,9.56,0,2.24,5.83,77,5.08,312.9
2022-06-02 01:30:00,0,0.97,0.03,6.44,6.47,2.23,Z/S,2.44,9.83,0,2.23,5.92,76,4.76,313.6
2022-06-02 01:35:00,0,1.11,0.08,5.83,5.91,2.24,Z/S,2.87,9.85,0,2.24,5.72,78,4.86,313.6
2022-06-02 01:40:00,0,1.18,0.06,5.64,5.7,2.28,Z/S,3.13,9.71,0,2.28,5.36,81,3.89,319.1
2022-06-02 01:45:00,0,1.2,0.08,5.96,6.04,2.27,Z/S,2.42,9.65,0,2.27,5.2,82,3.64,339.3
2022-06-02 01:50:00,0,1.28,0.03,4.93,4.96,2.25,Z/S,2.13,9.49,0,2.25,5,81,3.58,305.4
2022-06-02 01:55:00,0,1.08,0.6,6.94,7.54,2.19,Z/S,2.54,9.16,0,2.19,4.61,80,3.92,287.1
2022-06-02 02:00:00,0,1.1,1,9.08,10.08,2.16,8.74,2.69,9.24,0,2.16,4.83,79,3.84,272.6
2022-06-02 02:05:00,0.08,0.7,0.18,7.94,8.12,2.12,13.75,Z/S,10.02,0,2.12,4.63,72,4.64,268.5
2022-06-02 02:10:00,0.05,0.59,0.16,6.84,7,2.11,11.16,Z/S,10.48,0,2.11,3.92,75,5.51,283.8
2022-06-02 02:15:00,0,0.82,0.11,6.28,6.39,2.15,11.58,Z/S,10.35,0,2.15,3.77,77,5.49,280.4
2022-06-02 02:20:00,0.04,0.6,0.22,6.89,7.11,2.13,10.6,Z/S,9.93,0,2.13,3.54,77,5.89,276.7
2022-06-02 02:25:00,0,0.61,0.15,5.58,5.72,2.13,8.52,Z/S,9.95,0,2.13,3.36,79,5.73,269.6
2022-06-02 02:30:00,0.17,0.63,0.09,6.1,6.19,2.13,9.25,Z/S,9.81,0,2.13,3.33,82,6.22,284.5
2022-06-02 02:35:00,0,0.62,0.05,6.1,6.15,2.14,9.05,Z/S,9.71,0,2.14,3.44,79,6.14,287.1
2022-06-02 02:40:00,0,0.62,0.03,6.63,6.67,2.15,10.94,Z/S,10.13,0,2.15,3.63,79,5.9,285.8
2022-06-02 02:45:00,0,0.58,0.1,5.79,5.89,2.12,8.59,Z/S,10.24,0,2.12,3.73,77,6.07,287.6
2022-06-02 02:50:00,0,0.65,0.09,6.67,6.76,2.14,10.09,Z/S,10.03,0,2.14,3.64,81,5.27,292.3
2022-06-02 02:55:00,0,0.74,0.07,6.13,6.19,2.15,9.79,Z/S,9.85,0,2.15,3.47,81,4.88,285.7
2022-06-02 03:00:00,0,0.61,0.19,6.7,6.89,2.15,8.58,100.7,9.79,0,2.15,3.39,82,3.55,277.2
2022-06-02 03:05:00,0,0.69,Z/S,Z/S,Z/S,2.15,9.66,49.21,9.7,0,2.15,3.21,82,3.45,255.5
2022-06-02 03:10:00,0,0.75,Z/S,Z/S,Z/S,2.15,8.29,32.35,9.87,0,2.15,3.05,81,3.93,246.1
2022-06-02 03:15:00,0,0.57,Z/S,Z/S,Z/S,2.18,5.93,27.34,9.75,0,2.18,2.77,83,2.87,237.6
2022-06-02 03:20:00,0,0.6,Z/S,Z/S,Z/S,2.19,7.71,23.07,9.35,0,2.19,2.62,85,0.48,215
2022-06-02 03:25:00,0,0.62,Z/S,Z/S,Z/S,2.18,7.75,19.11,9.34,0,2.18,2.82,85,0.53,237.3
2022-06-02 03:30:00,0,0.72,Z/S,Z/S,Z/S,2.19,6.94,16.17,9.1,0,2.19,2.73,83,3.16,269
2022-06-02 03:35:00,0.03,0.64,Z/S,Z/S,Z/S,2.18,7.38,13.77,8.98,0,2.18,2.77,83,4.12,284.5
2022-06-02 03:40:00,0,0.64,Z/S,Z/S,Z/S,2.17,8.34,13.06,9.27,0,2.17,2.63,83,4.56,284.8
2022-06-02 03:45:00,0,0.67,Z/S,Z/S,Z/S,2.19,10.37,12.97,9.72,0,2.19,2.79,86,5.87,285.1
2022-06-02 03:50:00,0,0.72,Z/S,Z/S,Z/S,2.19,8.67,11.63,9.83,0,2.19,2.46,84,5.28,279.5
2022-06-02 03:55:00,0.08,0.6,Z/S,Z/S,Z/S,2.15,13.67,9.85,10.06,0,2.15,2.61,83,4.6,275.8
2022-06-02 04:00:00,0,0.58,0.25,4.63,4.87,2.16,12.81,9.13,10.56,0,2.16,3.16,80,4.08,270.4
2022-06-02 04:05:00,0.01,0.81,0.35,4.33,4.68,2.17,9.03,8.17,10.61,0,2.17,3.16,81,4.68,278.3
2022-06-02 04:10:00,0,0.67,0.34,4.08,4.42,2.17,11.13,7.48,9.92,0,2.17,2.88,81,6.13,294.9
2022-06-02 04:15:00,0,0.59,1.07,5.7,6.78,2.18,8.97,7.03,9.68,0,2.18,2.62,82,5.47,292.8
2022-06-02 04:20:00,0,0.65,1.22,6.7,7.91,2.18,9.45,7.07,10.04,0,2.18,3.22,83,5.53,287.3
2022-06-02 04:25:00,0,0.66,0.55,4.56,5.11,2.2,10.9,7.18,10.44,0,2.2,3.32,82,5.34,287.3
2022-06-02 04:30:00,0,0.58,1.31,6.21,7.52,2.2,9.5,6.94,10.89,0,2.2,3.57,81,4.96,291.8
2022-06-02 04:35:00,0.02,0.66,0.91,3.7,4.61,2.2,8.81,6.87,10.72,0,2.2,3.57,79,5.18,297.1
2022-06-02 04:40:00,0,0.67,0.99,3.17,4.16,2.21,8.02,6.39,9.87,0,2.21,3.83,80,4.87,302.6
2022-06-02 04:45:00,0,1.23,1.06,3.47,4.53,2.28,8.55,6.06,9.2,0,2.28,4.06,82,4.01,313.8
2022-06-02 04:50:00,0,1.37,1.57,4,5.57,2.28,8.54,6.06,9.17,0,2.28,4.29,83,4.16,312.9
2022-06-02 04:55:00,0,1.31,3.24,5,8.24,2.26,7.37,6.26,9.31,0,2.26,4.58,81,3.84,315.6
2022-06-02 05:00:00,0,1.38,5.18,3.51,8.69,Z/S,7.31,6.31,9.36,Z/S,Z/S,5.24,80,3.23,357.7
2022-06-02 05:05:00,Z/S,1.1,6.69,5.49,12.18,Z/S,5.09,6.62,9.69,Z/S,Z/S,6.34,75,4.2,48.31
2022-06-02 05:10:00,Z/S,1.15,4.26,5.78,10.04,Z/S,6.62,6.37,10.58,Z/S,Z/S,6.47,76,3.54,44.4
2022-06-02 05:15:00,Z/S,1.11,4.96,6.72,11.68,Z/S,7.08,5.89,11.45,Z/S,Z/S,6.1,77,2.73,33.67
2022-06-02 05:20:00,Z/S,1.11,7.53,9.08,16.61,Z/S,6.36,5.45,12.38,Z/S,Z/S,6.14,78,3.06,57.13
2022-06-02 05:25:00,Z/S,0.99,10.41,11.49,21.91,Z/S,7.41,5.02,13.81,Z/S,Z/S,6.55,74,3.17,70.01
2022-06-02 05:30:00,Z/S,0.96,9.47,10.07,19.54,Z/S,8.22,4.71,14.57,Z/S,Z/S,7.5,72,3.26,47.51
2022-06-02 05:35:00,Z/S,0.95,10.35,10.82,21.17,Z/S,7.42,4.2,14.64,Z/S,Z/S,8.84,68,3.9,50.05
2022-06-02 05:40:00,Z/S,0.89,12.59,13.32,25.91,Z/S,7.66,3.64,15.09,Z/S,Z/S,9.85,63,2.56,34.88
2022-06-02 05:45:00,Z/S,0.81,12.6,12.57,25.17,Z/S,6.44,4.57,14.99,Z/S,Z/S,9.4,66,3.12,1.77
2022-06-02 05:50:00,Z/S,0.76,12.34,16.68,29.03,Z/S,10.13,4.86,14.99,Z/S,Z/S,10.05,60,4.43,14.99
2022-06-02 05:55:00,Z/S,0.72,9.36,16.91,26.28,Z/S,14.64,4.02,15.4,Z/S,Z/S,10.48,55,4.75,20.56
2022-06-02 06:00:00,Z/S,0.66,9.72,16.98,26.71,Z/S,14.18,4.99,15.57,Z/S,Z/S,10.36,55,5.28,28.13
2022-06-02 06:05:00,0.34,0.72,9.13,16.17,25.3,2.24,15.19,5.12,15.42,0,2.24,10.44,55,4.76,28.34
2022-06-02 06:10:00,0.39,0.7,9.2,15.62,24.83,2.23,15.08,4.36,15.52,0,2.23,10.89,55,3.7,43.73
2022-06-02 06:15:00,0.43,0.69,9.58,15.6,25.17,2.23,14.66,4.92,15.51,0,2.23,11.45,52,4.17,42.25
2022-06-02 06:20:00,0.59,0.7,10.17,15.77,25.95,2.23,15.48,4.27,15.32,0,2.23,11.47,51,3.87,43.95
2022-06-02 06:25:00,0.6,0.79,10.28,15.71,25.99,2.24,15.78,3.23,15.49,0,2.24,11.8,50,3.03,47.9
2022-06-02 06:30:00,0.73,0.75,8.98,14.83,23.81,2.25,16.59,4,15.62,0,2.25,11.98,49,3.71,48.36
2022-06-02 06:35:00,0.55,0.76,8.09,13.91,22,2.22,18.55,4.69,14.8,0,2.22,12.03,48,2.42,336
2022-06-02 06:40:00,0.26,0.73,7.93,13.47,21.4,2.21,18.47,3.57,14.08,0,2.21,12.14,48,2.04,238.3
2022-06-02 06:45:00,0.08,0.7,6.69,12.64,19.32,2.18,19.85,2.84,13.49,0,2.18,11.9,48,3.02,266
2022-06-02 06:50:00,0.09,0.68,6.76,12.41,19.16,2.17,20.41,3.67,12.65,0,2.17,12.21,47,3.31,236
2022-06-02 06:55:00,0.05,0.51,3.42,7.73,11.15,2.06,27.9,4.43,11.16,0,2.06,12.78,40,4.62,110.4
2022-06-02 07:00:00,0.13,0.5,4.3,8.63,12.93,2.05,26.31,3.5,9.66,0,2.05,13.01,39,3.77,71.76
2022-06-02 07:05:00,0,0.49,3.23,7.47,10.7,2.03,28.52,3.38,8.31,0,2.03,13.08,38,4.75,66.24
2022-06-02 07:10:00,0,0.41,4.3,8.74,13.03,2.04,26.43,3.1,7.94,0,2.04,13.41,38,4.43,81
2022-06-02 07:15:00,0,0.49,4.2,8.03,12.23,2.03,26.82,2.59,7.95,0,2.03,13.39,37,5.54,76.77
2022-06-02 07:20:00,0,0.39,4.23,7.54,11.77,2.02,28.35,3.13,7.39,0,2.02,13.22,37,5.56,86
2022-06-02 07:25:00,0,0.37,2.49,5.25,7.74,2,30.02,2.73,6.34,0,2,13.24,37,4.77,79.6
2022-06-02 07:30:00,0,0.43,1.62,3.32,4.93,1.99,31.4,2.1,5.62,0,1.99,13.44,37,5.66,86
2022-06-02 07:35:00,0,0.38,1.45,3.09,4.54,1.99,30.97,2.21,5.16,0,1.99,13.91,36,5.29,97.9
2022-06-02 07:40:00,0,0.38,2.6,3.04,5.64,1.98,30.93,1.96,4.73,0,1.98,14,35,4.77,86.1
2022-06-02 07:45:00,0,0.37,1.08,2.32,3.4,1.98,31.89,1.6,4.43,0,1.98,14.37,35,4.23,106.3
2022-06-02 07:50:00,0,0.34,1.23,1.88,3.11,1.97,32.7,2.33,4.16,0,1.97,14.19,35,5.81,95.9
2022-06-02 07:55:00,0,0.32,1.52,2.69,4.21,1.96,32.25,2.36,3.88,0,1.96,14.16,35,6.38,56.15
2022-06-02 08:00:00,0,0.35,0.83,1.89,2.72,1.96,32.47,2.58,3.64,0,1.96,14.09,35,5.92,50.21
2022-06-02 08:05:00,0,0.32,2.08,2.56,4.64,1.96,32.69,3.79,3.71,0,1.96,14.32,34,4.93,34.06
2022-06-02 08:10:00,0,0.34,0.73,1.49,2.22,1.96,33.47,4.28,3.73,0,1.96,14.63,34,4.81,81.9
2022-06-02 08:15:00,0,0.35,0.68,1.45,2.13,1.96,34.02,3.25,3.64,0,1.96,14.53,33,3.4,64.57
2022-06-02 08:20:00,0,0.34,0.61,1.26,1.87,1.96,35.32,2.87,3.46,0,1.96,14.84,32,3.56,53.58
2022-06-02 08:25:00,0,0.3,0.62,1.23,1.85,1.95,34.67,2.82,3.45,0,1.95,14.76,32,4.11,315.3
2022-06-02 08:30:00,0,0.35,0.81,1.63,2.44,1.96,33.85,2.47,3.56,0,1.96,15.24,33,3.05,60.08
2022-06-02 08:35:00,0,0.32,0.68,1.39,2.07,1.96,34.4,2.49,3.68,0,1.96,15.83,32,4.2,114.2
2022-06-02 08:40:00,0,0.35,0.65,1.15,1.8,1.95,34.99,3.14,3.67,0,1.95,15.59,30,5.72,89
2022-06-02 08:45:00,0,0.32,1,1.52,2.52,1.95,36.03,3.28,3.34,0,1.95,15.42,30,5.41,133.3
2022-06-02 08:50:00,0,0.33,1.08,1.89,2.98,1.95,34.72,2.84,3.27,0,1.95,14.97,31,4.07,45.56
2022-06-02 08:55:00,0,0.32,0.68,1.36,2.04,1.95,35.63,2.82,3.33,0,1.95,15.4,31,2.7,346.2
2022-06-02 09:00:00,0,0.35,0.81,1.44,2.24,1.95,34.81,2.58,3.29,0,1.95,15.21,32,3.83,178.8
2022-06-02 09:05:00,0,0.35,0.91,1.6,2.52,1.95,35.53,2.49,3.27,0,1.95,15.91,31,4.56,94.2
2022-06-02 09:10:00,0,0.31,0.71,1.3,2.01,1.95,36.13,2.76,3.33,0,1.95,16.19,30,4.54,344.9
2022-06-02 09:15:00,0,0.28,0.91,1.44,2.35,1.95,36.26,2.6,3.4,0,1.95,15.89,30,3.41,110.5
2022-06-02 09:20:00,0,0.36,0.85,1.45,2.3,1.95,36.66,2.29,3.44,0,1.95,16.01,30,5.09,172.3
2022-06-02 09:25:00,0,0.36,0.81,1.56,2.36,1.95,35.38,2.54,3.62,0,1.95,16,31,3.12,31.2
2022-06-02 09:30:00,0,0.4,0.67,1.26,1.94,1.95,35.53,2.9,3.78,0,1.95,16.87,31,7.54,329.9
2022-06-02 09:35:00,0,0.36,0.61,1.27,1.88,1.95,36.14,3.19,3.8,0,1.95,16.89,31,9.13,349.2
2022-06-02 09:40:00,0,0.35,0.39,0.6,0.99,1.95,36.35,2.9,3.64,0,1.95,16.72,30,8.29,352.6
2022-06-02 09:45:00,0,0.35,0.47,0.88,1.34,1.95,36.74,1.95,3.5,0,1.95,16.5,30,7.01,31.04
2022-06-02 09:50:00,0,0.34,0.68,1.36,2.04,1.95,37.28,1.99,3.54,0,1.95,16.8,30,4.53,96.8
2022-06-02 09:55:00,0,0.3,0.65,1.2,1.84,1.95,37.27,2.19,3.73,0,1.95,17.15,29,8.76,31.05
2022-06-02 10:00:00,0,0.32,0.39,0.64,1.03,1.94,37.66,2.52,3.79,0,1.94,16.75,29,9.04,29.88
2022-06-02 10:05:00,0,0.36,0.81,0.9,1.71,1.94,37.93,2.71,3.62,0,1.94,17.03,29,5.95,342.6
2022-06-02 10:10:00,0,0.34,0.49,0.82,1.3,1.94,37.8,2.41,3.46,0,1.94,17.06,29,8.32,24.17
2022-06-02 10:15:00,0,0.31,0.77,0.54,1.31,1.94,38.54,2.89,3.45,0,1.94,16.85,28,8.26,16.35
2022-06-02 10:20:00,0,0.32,0.43,0.85,1.28,1.94,38.98,3.32,3.53,0,1.94,16.76,29,7.57,52.08
2022-06-02 10:25:00,0,0.37,0.32,0.71,1.03,1.94,39.26,2.63,3.74,0,1.94,17.19,28,4.54,111
2022-06-02 10:30:00,0,0.37,0.32,0.74,1.06,1.94,39.3,2.8,3.86,0,1.94,17.24,29,3.82,135.2
2022-06-02 10:35:00,0,0.33,1.08,1.66,2.74,1.94,38.47,3.04,3.83,0,1.94,17.7,28,6.55,356.8
2022-06-02 10:40:00,0,0.27,1.17,1.29,2.46,1.94,38.22,2.67,4.11,0,1.94,18.24,28,8.9,39
2022-06-02 10:45:00,0,0.36,0.91,1.66,2.57,1.95,38.79,2.66,4.52,0,1.95,17.84,28,11.94,9.63
2022-06-02 10:50:00,0,0.35,0.79,1.67,2.45,1.95,38.79,2.89,4.89,0,1.95,17.68,28,7.95,6.17
2022-06-02 10:55:00,0.06,0.33,0.91,1.99,2.9,1.95,38.14,2.55,5.03,0,1.95,18.08,28,9.31,4.71
2022-06-02 11:00:00,0,0.33,1.08,2.35,3.43,1.96,38.09,1.96,4.9,0,1.96,18.14,28,6.19,354.3
2022-06-02 11:05:00,0,0.33,1.6,3.35,4.94,1.96,36.88,1.66,4.98,0,1.96,18.35,27,11.4,8.37
2022-06-02 11:10:00,0.31,0.34,2.51,4.21,6.72,1.96,36.94,2.48,5.19,0,1.96,18.39,27,9.78,352.9
2022-06-02 11:15:00,0.47,0.37,2.45,3.91,6.36,1.97,36.52,3.03,5.39,0,1.97,18.52,26,10.13,32.89
2022-06-02 11:20:00,0.82,0.37,1.92,4.01,5.92,1.97,36.83,2.59,5.4,0,1.97,18.37,26,12.73,7.49
2022-06-02 11:25:00,0.45,0.39,1.76,3.92,5.68,1.97,37.77,2.67,5.41,0,1.97,18.47,26,10.11,359.6
2022-06-02 11:30:00,0.3,0.38,1.61,3.45,5.06,1.97,37.9,2.54,5.47,0,1.97,18.77,27,12.01,348.1
2022-06-02 11:35:00,0.35,0.33,1.62,3.63,5.25,1.98,38.31,2.54,5.59,0,1.98,18.4,26,9.91,20.35
2022-06-02 11:40:00,0.13,0.29,1.5,3.32,4.82,1.98,38.03,2.58,5.73,0,1.98,19.16,26,7.31,4.28
2022-06-02 11:45:00,0.09,0.36,1.31,3.1,4.41,1.97,39.53,2.56,5.83,0,1.97,19.12,25,11.04,16.83
2022-06-02 11:50:00,0,0.37,1.16,2.82,3.98,1.97,39.31,2.79,5.88,0,1.97,18.99,25,10.13,44.73
2022-06-02 11:55:00,0,0.33,1.34,2.79,4.13,1.97,39.88,2.52,5.92,0,1.97,18.76,25,11.34,43.52
2022-06-02 12:00:00,0,0.36,1.53,2.81,4.34,1.98,39.91,2.15,5.76,0,1.98,19.24,25,12.83,66.1
2022-06-02 12:05:00,0,0.34,0.88,2.22,3.1,1.97,40.14,2.25,5.48,0,1.97,19.22,25,13.1,40.15
2022-06-02 12:10:00,0.05,0.34,0.7,1.95,2.65,1.97,40.67,2.75,5.44,0,1.97,19.81,25,11.63,18.91
2022-06-02 12:15:00,0.38,0.35,0.63,1.58,2.2,1.97,41.57,2.42,5.4,0,1.97,19.78,24,12.36,71.94
2022-06-02 12:20:00,1.13,0.36,0.64,1.52,2.16,1.97,41.8,2.25,5.4,0,1.97,19.8,25,12.22,13.04
2022-06-02 12:25:00,1.85,0.41,0.62,1.64,2.26,1.96,43.12,2.8,5.37,0,1.96,19.49,25,12.07,31.14
2022-06-02 12:30:00,2.83,0.38,0.88,2.12,2.99,1.96,41.79,2.14,5.26,0,1.96,19.6,25,13.64,20.97
2022-06-02 12:35:00,3.61,0.42,0.79,2.06,2.84,1.96,42.9,1.75,5.3,0,1.96,19.5,25,11.79,17.45
2022-06-02 12:40:00,2.67,0.36,0.76,1.75,2.51,1.95,42.72,2.23,5.32,0,1.95,19.62,25,14.11,23.63
2022-06-02 12:45:00,4.06,0.39,0.88,2.21,3.09,1.96,43.21,2.74,5.31,0,1.96,19.68,25,12.36,57.31
2022-06-02 12:50:00,4.68,0.36,0.92,2.36,3.27,1.95,43.58,3.08,5.61,0,1.95,19.46,25,9.86,43.33
2022-06-02 12:55:00,4.69,0.41,0.91,2.5,3.41,1.95,42.47,3.01,5.91,0,1.95,19.59,26,15.65,21.44
2022-06-02 13:00:00,4.84,0.37,1.84,2.2,4.04,1.95,41.8,3.22,6.19,0,1.95,20.05,26,14.28,19.6
2022-06-02 13:05:00,5.62,0.45,0.96,2.82,3.78,1.96,42.71,3.45,6.36,0,1.96,19.64,26,15,24.68
2022-06-02 13:10:00,6.16,0.41,0.88,3.1,3.98,1.96,42.87,2.98,6.25,0,1.96,19.47,26,13.77,63.67
2022-06-02 13:15:00,5.01,0.4,0.91,2.8,3.71,1.96,41.44,2.34,6.21,0,1.96,19.81,26,12.45,41.08
2022-06-02 13:20:00,4.81,0.42,0.94,2.96,3.89,1.95,41.81,2.59,6.33,0,1.95,19.38,26,15.77,53
2022-06-02 13:25:00,3.92,0.4,0.69,2.45,3.14,1.95,41.84,2.78,6.33,0,1.95,19.21,26,12.61,51.17
2022-06-02 13:30:00,3.12,0.35,0.84,2.74,3.58,1.96,39.88,2.49,6.03,0,1.96,19.52,26,13.73,44.12
2022-06-02 13:35:00,2.38,0.34,3.82,6.39,10.21,1.96,39.96,5.47,5.81,0,1.96,19.39,27,11.57,29.83
2022-06-02 13:40:00,4.7,0.38,0.62,2.45,3.07,1.96,40.72,0.07,5.89,0,1.96,19.23,27,13.85,28
2022-06-02 13:45:00,2.03,0.35,1.18,1.92,3.1,1.96,40.73,2.48,5.86,0,1.96,19.21,27,15.29,28.83
2022-06-02 13:50:00,1.15,0.33,0.47,1.64,2.11,1.96,40.32,3.87,5.53,0,1.96,19,27,13.74,7.38
2022-06-02 13:55:00,0.64,0.38,0.42,1.72,2.14,1.96,40.72,3.07,5.34,0,1.96,19.05,27,13.75,26.49
2022-06-02 14:00:00,0.78,0.31,0.43,1.64,2.07,1.96,40.47,2.19,5.5,0,1.96,18.89,27,12.81,11.97
2022-06-02 14:05:00,0.58,0.39,0.47,1.88,2.36,1.96,39.64,1.48,5.85,0,1.96,19.08,27,8.55,20.89
2022-06-02 14:10:00,0.72,0.37,0.59,1.92,2.51,1.96,40.2,2.18,6.04,0,1.96,19.34,27,12.71,34.2
2022-06-02 14:15:00,0.76,0.33,0.49,1.51,2,1.96,40.18,2.86,6.11,0,1.96,19.15,27,10.7,19.68
2022-06-02 14:20:00,0.65,0.37,0.78,2.23,3.01,1.96,40.08,3.16,6.29,0,1.96,19.5,26,11.35,40.51
2022-06-02 14:25:00,0,0.35,0.57,1.6,2.16,1.95,40.3,3.21,6.33,0,1.95,19.3,26,10.95,22.98
2022-06-02 14:30:00,0,0.32,0.7,1.96,2.66,1.95,40.1,3.03,6.23,0,1.95,19.31,27,13.54,30
2022-06-02 14:35:00,0,0.33,0.53,1.45,1.98,1.95,41.05,2.46,6.29,0,1.95,19.56,27,9.72,17.41
