Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS01, L1, 5Mn
Exported On:,2022/08/24,10:44
Date Range:,2010/8/23,0:00,to,2022/8/23,23:00

Date/Time, CO (ppm), CO2 (ppm), SO2 (ppb), H2S (ppb), H2S (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), NH3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), Temp @ 10m (deg. C), Wind Speed @ 10m (km/h), Relative Humidity (%), Wind Dir.  @ 10m (deg.)
2022-08-03 05:00:00,0.29,518.6,0,0.38,0.38,0.69,3.11,3.4,6.51,2.23,0.76,88.9,5.39,0.039,2.2,7.34,8.15,3.01,96,103.6
2022-08-03 05:05:00,0.29,509.5,0.28,0.6,0.6,0.84,Z/S,Z/S,Z/S,2.27,1.25,47.45,5.59,0.053,2.22,7.51,8.2,2.66,96,102.8
2022-08-03 05:10:00,0.29,503.5,0,0.6,0.6,0.86,Z/S,Z/S,Z/S,2.25,1.22,34.06,5.96,0.04,2.21,7.63,8.2,2.59,96,78.42
2022-08-03 05:15:00,0.29,502.8,0.04,0.53,0.53,0.74,Z/S,Z/S,Z/S,2.19,1.33,30.94,5.83,0,2.19,7.73,8.2,3.13,96,92.1
2022-08-03 05:20:00,0.31,499.3,0.04,0.87,0.87,1.17,Z/S,Z/S,Z/S,2.36,0.58,27.84,5.83,0.1,2.26,7.96,8.26,3.35,96,100.8
2022-08-03 05:25:00,0.31,504.1,0,0.75,0.75,1.07,Z/S,Z/S,Z/S,2.26,1.02,23.92,6.55,0.037,2.23,8.14,8.39,1.8,96,97.9
2022-08-03 05:30:00,0.3,511.4,0.09,0.47,0.47,0.71,Z/S,Z/S,Z/S,2.2,0.94,19.34,6.58,0.004,2.2,8.28,8.5,0.11,96,238.3
2022-08-03 05:35:00,0.29,513.8,0,0.56,0.56,0.79,Z/S,Z/S,Z/S,2.22,0.74,16.38,6.06,0,2.22,8.28,8.5,1.94,96,124.1
2022-08-03 05:40:00,0.31,495.1,0.04,0.86,0.86,1.16,Z/S,Z/S,Z/S,2.36,0.52,14.36,6.3,0.082,2.28,8.34,8.61,4.83,95,170
2022-08-03 05:45:00,0.31,481.5,0.03,1.11,1.11,1.32,Z/S,Z/S,Z/S,2.47,1.11,12.5,7.59,0.133,2.34,8.61,8.87,4.55,93,160.2
2022-08-03 05:50:00,0.31,484.5,0.14,1.05,1.05,1.33,Z/S,Z/S,Z/S,2.45,0.59,10.98,8.34,0.124,2.33,8.92,8.98,3.47,92,172.2
2022-08-03 05:55:00,0.32,481.9,0.17,1.32,1.32,1.55,Z/S,Z/S,Z/S,2.45,0.57,9.55,7.97,0.127,2.33,9.04,9,3.08,91,178.6
2022-08-03 06:00:00,0.31,483.1,0.15,1.38,1.38,1.57,15.98,8.11,24.1,2.45,0.55,8.41,7.34,0.123,2.33,9.15,9,2.72,90,188
2022-08-03 06:05:00,0.31,485.9,0.09,1.48,1.48,1.66,14.63,7.82,22.45,2.44,0.78,7.75,6.93,0.12,2.33,9.22,9,2.54,90,177.8
2022-08-03 06:10:00,0.33,487.1,0.08,1.37,1.37,1.63,15.07,7.84,22.91,2.45,0.94,7.18,6.7,0.123,2.33,9.2,8.95,2.55,89,180.9
2022-08-03 06:15:00,0.32,484.7,0.07,1.36,1.36,1.58,15.61,7.84,23.45,2.46,1.43,6.74,6.69,0.125,2.33,9.34,9.04,1.46,90,147.6
2022-08-03 06:20:00,0.32,481.3,0.11,1.4,1.4,1.69,18.12,8.34,26.45,2.47,1.21,6.27,6.83,0.119,2.35,9.4,9.1,2.76,90,116.3
2022-08-03 06:25:00,0.32,479.3,0.15,1.45,1.45,1.65,19.58,9.11,28.69,2.46,1.39,5.72,6.68,0.108,2.35,9.47,9.22,2.26,89,165.3
2022-08-03 06:30:00,0.33,481.3,0.11,1.32,1.32,1.59,18.02,8.36,26.38,2.46,1.56,5.33,6.41,0.119,2.35,9.73,9.41,1.64,89,255.9
2022-08-03 06:35:00,0.33,482.7,0,1.33,1.33,1.52,17.06,8.07,25.14,2.46,0.92,4.93,6.43,0.119,2.34,9.74,9.4,1.2,88,220.1
2022-08-03 06:40:00,0.33,484.5,0.23,1.32,1.32,1.5,15.99,7.69,23.68,2.46,1.44,4.62,6.75,0.125,2.33,9.82,9.49,1.9,88,181.4
2022-08-03 06:45:00,0.35,486,0.18,1.23,1.23,1.47,15.73,7.44,23.17,2.45,1.97,4.28,8.38,0.122,2.33,9.78,9.44,2.29,89,163.4
2022-08-03 06:50:00,0.32,486.4,0,1.26,1.26,1.46,15.44,7,22.44,2.45,1.26,4.11,10.56,0.118,2.33,9.87,9.52,1.59,89,208.6
2022-08-03 06:55:00,0.34,488.1,0.02,1.19,1.19,1.34,14.73,6.66,21.39,2.44,1.56,3.95,10.65,0.109,2.33,9.9,9.62,1.21,89,185.1
2022-08-03 07:00:00,0.32,489.2,0.26,1.23,1.23,1.48,15.18,6.39,21.57,2.46,2.02,3.97,9.33,0.113,2.34,10.01,9.75,1.57,89,214.2
2022-08-03 07:05:00,0.32,491.2,0.06,1.25,1.25,1.48,16.19,6.54,22.73,2.48,1.94,3.87,9.41,0.121,2.35,10.16,9.88,1.57,89,175.9
2022-08-03 07:10:00,0.34,492.3,0.31,1.21,1.21,1.41,16.96,6.51,23.47,2.49,1.76,3.67,9.09,0.133,2.36,10.33,10,2.39,89,206.4
2022-08-03 07:15:00,0.35,491.7,0.32,1.26,1.26,1.43,16.92,6.56,23.48,2.5,1.86,3.45,8.49,0.137,2.36,10.49,10.13,1.33,89,222.9
2022-08-03 07:20:00,0.34,490.3,0.28,1.25,1.25,1.52,16.42,6.88,23.3,2.52,1.83,3.22,7.86,0.141,2.38,10.67,10.24,2.09,88,166.5
2022-08-03 07:25:00,0.35,489.6,0.29,1.24,1.24,1.51,16.18,6.96,23.14,2.52,1.38,3.06,7.87,0.138,2.38,10.77,10.3,2.25,88,180.3
