Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS30, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2m (deg. C), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.), Relative Humidity (%), GR W/m2
2022-08-19 05:05:00,0,Z/S,0,0.3,0.3,0,2.14,9.77,16.76,8.67,203,87,4.86
2022-08-19 05:10:00,0,Z/S,0,0.4,0.4,0,2.14,9.63,16.76,9.59,195,86,6.62
2022-08-19 05:15:00,0,Z/S,0,0.36,0.36,0,2.15,9.08,16.53,9.51,188.5,87,8.54
2022-08-19 05:20:00,0,Z/S,0,0.44,0.44,0,2.12,8.86,16.42,9.52,189.9,87,11.12
2022-08-19 05:25:00,0,Z/S,0,0.32,0.32,0,2.13,8.83,16.54,8.27,194.4,87,13.37
2022-08-19 05:30:00,0,Z/S,0,0.34,0.34,0,2.13,8.76,16.73,7.19,197.9,87,15.74
2022-08-19 05:35:00,0,Z/S,0,0.45,0.45,0,2.11,8.86,16.86,7.41,192.6,86,18.08
2022-08-19 05:40:00,0,21.76,0,0.33,0.33,0,2.11,8.98,16.9,10,185.7,86,30.55
2022-08-19 05:45:00,0,Z/S,0,0.36,0.36,0,2.11,8.76,16.9,10.23,194.5,85,48.84
2022-08-19 05:50:00,0,Z/S,0,0.3,0.3,0,2.08,8.69,17.03,11.9,195.2,85,32.38
2022-08-19 05:55:00,0,Z/S,0,0.38,0.38,0,2.09,8.9,17.24,10.93,193.3,85,62.78
2022-08-19 06:00:00,0,Z/S,0,0.38,0.38,0,2.1,8.88,17.33,10.13,188.9,84,70.17
2022-08-19 06:05:00,0,0.47,0,0.36,0.36,0,2.11,8.83,17.41,11.23,190.2,84,38.83
2022-08-19 06:10:00,0,0.45,0,0.39,0.39,0,2.09,9.05,17.55,9.47,197,83,46.72
2022-08-19 06:15:00,0,0.44,0,0.32,0.32,0,2.11,9.3,17.7,6.22,205.4,82,97.9
2022-08-19 06:20:00,0,0.46,0,0.37,0.37,0,2.12,9.25,17.89,4.53,193.6,81,118.6
2022-08-19 06:25:00,0,0.45,0,0.41,0.41,0,2.13,9.19,18.14,4.19,157,80,128.9
2022-08-19 06:30:00,0,0.51,0,0.32,0.32,0,2.14,9.4,18.65,2.7,90.1,78,139.6
2022-08-19 06:35:00,0,0.46,0,0.45,0.45,0,2.14,9.58,18.72,5.5,157.7,77,149.9
2022-08-19 06:40:00,0,0.5,0,1.15,1.15,0.74,2.14,9.5,18.7,6.26,147.6,77,160.8
2022-08-19 06:45:00,0,0.48,0,1.13,1.13,0.73,2.15,9.4,18.74,7.57,148.5,77,171.8
2022-08-19 06:50:00,0,0.46,0,1.24,1.24,0.85,2.15,9.39,18.86,8.96,176.8,77,183.3
2022-08-19 06:55:00,0,0.47,0,0.39,0.39,0,2.13,9.2,18.94,12.8,182.7,76,194.6
2022-08-19 07:00:00,0,0.46,0,0.42,0.42,0,2.14,9.25,18.95,15.01,185.3,77,206.1
2022-08-19 07:05:00,0,0.46,0,0.36,0.36,0,2.15,9.3,19.08,12.76,183.6,76,215.2
2022-08-19 07:10:00,0,0.41,0,0.39,0.39,0,2.15,9.03,19.22,10.77,183.2,76,225.8
2022-08-19 07:15:00,0,0.43,0,0.43,0.43,0,2.14,8.71,19.35,9.02,186.8,76,237.3
2022-08-19 07:20:00,0,0.44,0,0.37,0.37,0,2.16,8.69,19.56,9.24,199.3,75,249.2
2022-08-19 07:25:00,0,0.43,0,0.32,0.32,0,2.16,8.82,19.84,8.13,207.3,74,261
2022-08-19 07:30:00,0,0.44,0,0.33,0.33,0,2.14,8.71,20.3,5.53,239.7,72,271.8
2022-08-19 07:35:00,0,0.38,0,0.28,0.28,0,2.16,8.66,20.57,6.09,235.9,70,282.4
2022-08-19 07:40:00,0,0.42,0,0.22,0.22,0,2.16,8.87,20.67,7.47,230.1,69,293.2
2022-08-19 07:45:00,0,0.43,0,0.32,0.32,0,2.16,9.05,20.74,7.76,214.3,69,304.3
2022-08-19 07:50:00,0,0.38,0,0.28,0.28,0,2.15,8.93,20.88,6.59,214.7,69,315.6
2022-08-19 07:55:00,0,0.38,0,0.25,0.25,0,2.16,8.94,21.17,6.38,222.5,68,326.5
2022-08-19 08:00:00,0,0.42,0,0.27,0.27,0,2.16,8.8,21.22,9.45,181.6,68,338.5
2022-08-19 08:05:00,0,0.41,0,0.31,0.31,0,2.15,8.49,21.08,10.58,186.9,68,349.9
2022-08-19 08:10:00,0,0.41,0,0.31,0.31,0,2.15,8.54,21.43,7.19,203.5,67,361.1
2022-08-19 08:15:00,0,0.41,0,0.27,0.27,0,2.15,8.89,21.56,8.79,206.7,67,372.5
2022-08-19 08:20:00,0,0.39,0,0.31,0.31,0,2.14,8.98,21.76,9.4,212.1,66,383.4
2022-08-19 08:25:00,0,0.37,0,0.34,0.34,0,2.15,9.07,21.84,9.68,208.9,65,394.3
2022-08-19 08:30:00,0,0.38,0,0.24,0.24,0,2.14,9.16,21.95,10.13,196.4,65,404.7
2022-08-19 08:35:00,0,0.36,0,0.27,0.27,0,2.11,8.97,22.26,9.59,208.7,63,415.5
2022-08-19 08:40:00,0,0.4,0,0.32,0.32,0,2.12,8.83,22.59,8.74,228.6,63,426.1
2022-08-19 08:45:00,0,0.4,0,0.2,0.2,0,2.11,8.74,22.86,6.55,221.8,61,436.5
2022-08-19 08:50:00,0,0.43,0,0.36,0.36,0,2.12,8.62,23.4,5.8,206.2,61,447
2022-08-19 08:55:00,0,0.41,0,0.29,0.29,0,2.11,8.42,23.53,7.54,198.4,59,459.3
2022-08-19 09:00:00,0,0.36,0,0,-9999,0,2.1,8.31,23.54,7.59,209.2,59,469.7
2022-08-19 09:05:00,0,0.42,0,0,-9999,0,2.12,8.36,23.99,6.84,249.6,59,285.3
2022-08-19 09:10:00,0,0.41,0,0,-9999,0,2.11,8.14,23.96,8.46,235,58,333.4
2022-08-19 09:15:00,0,0.4,0,0.27,0.27,0,2.1,7.98,24.23,6.67,232.9,58,215.1
2022-08-19 09:20:00,0,0.4,0,0.3,0.3,0,2.11,7.98,24.31,6.58,214.4,58,435.7
2022-08-19 09:25:00,0,0.43,0,0.29,0.29,0,2.1,7.87,24.62,9.11,184.8,57,513.4
2022-08-19 09:30:00,0,0.38,0,0.27,0.27,0,2.08,7.73,24.64,10.12,189.7,56,382.1
2022-08-19 09:35:00,0,0.37,0,0.23,0.23,0,2.08,7.76,25,9.32,213.7,56,413.5
2022-08-19 09:40:00,0,0.42,0,0.3,0.3,0,2.08,7.69,25.22,8.92,222.2,54,299.8
2022-08-19 09:45:00,0,0.4,0,0.29,0.29,0,2.06,7.57,25.25,10.39,215.4,54,275.7
2022-08-19 09:50:00,0,0.38,0,0.29,0.29,0,2.07,7.41,25.45,10.1,190.3,54,345.4
2022-08-19 09:55:00,0,0.4,0,0.22,0.22,0,2.08,7.21,25.6,8.31,197.5,54,388.9
2022-08-19 10:00:00,0,0.37,0,0.25,0.25,0,2.07,6.97,25.8,8.65,231.8,53,335.2
2022-08-19 10:05:00,0,0.39,0,0.16,0.16,0,2.06,6.88,26.16,7.76,233.1,52,354.4
2022-08-19 10:10:00,0,0.4,0,0.13,0.13,0,2.06,6.94,26.57,6.6,236.5,51,589.7
2022-08-19 10:15:00,0,0.37,0,0.2,0.2,0,2.05,6.94,26.87,6.92,183.8,49,602.6
2022-08-19 10:20:00,0,0.39,0,0.2,0.2,0,2.04,6.92,27,9.59,169,49,612.2
2022-08-19 10:25:00,0,0.4,0,0.2,0.2,0,2.04,7.12,27.31,7,258.4,48,619.1
2022-08-19 10:30:00,0,0.43,0,0.23,0.23,0,2.05,7.18,28.19,5.03,280,47,625.2
2022-08-19 10:35:00,0,0.39,0,0.24,0.24,0,2.04,7.14,28.37,6.81,205.3,46,634.7
2022-08-19 10:40:00,0,0.44,0,0.17,0.17,0,2.04,7.04,28.05,8.47,201.5,47,641.9
2022-08-19 10:45:00,0,0.36,0,0.23,0.23,0,2.04,7.12,27.93,10.85,188.9,47,650
2022-08-19 10:50:00,0,0.41,0,0.28,0.28,0,2.03,7.26,27.77,10.2,168.1,47,657.5
2022-08-19 10:55:00,0,0.4,0,0.32,0.32,0,2.04,7.23,28.05,7.64,182.2,47,663.7
2022-08-19 11:00:00,0,0.41,0,0.32,0.32,0,2.04,7.11,28.39,5.87,156.2,46,668.7
2022-08-19 11:05:00,0,0.36,0,0.34,0.34,0,2.05,7.1,28.37,8.35,160.8,47,676.7
2022-08-19 11:10:00,0,0.42,0,0.34,0.34,0,2.05,7.19,28.39,6.3,174.8,46,681.1
2022-08-19 11:15:00,0,0.38,0,0.32,0.32,0,2.06,7.09,28.88,10.06,175,46,687
2022-08-19 11:20:00,0,0.34,0,0.34,0.34,0,2.05,6.93,28.65,9.81,177.1,46,693
2022-08-19 11:25:00,0,0.36,0,0.55,0.55,0,2.05,6.96,29.29,3.55,158.2,45,695.6
2022-08-19 11:30:00,0,0.35,0,0.78,0.78,0.02,2.06,7.33,29.59,12.4,170.8,44,702
2022-08-19 11:35:00,0,0.4,0,0.96,0.96,0.3,2.07,7.76,28.97,6.36,153.8,45,703.8
2022-08-19 11:40:00,0,0.35,0,2.14,2.14,1.63,2.1,8.55,29.42,6.02,170.8,45,700.8
2022-08-19 11:45:00,0,0.46,0,5.09,5.09,4.93,2.15,10.43,29.68,8.89,134.7,44,691.4
2022-08-19 11:50:00,0,0.45,0.17,7.76,7.76,7.92,2.21,14.05,29.34,13.12,157.4,45,681.5
2022-08-19 11:55:00,0,0.43,0.07,7.4,7.4,7.47,2.22,17.41,29.32,9.68,161.2,44,688.1
2022-08-19 12:00:00,0,0.41,0,6.77,6.77,6.75,2.2,18.76,29.74,13.41,168.2,43,707.8
2022-08-19 12:05:00,0.01,0.43,0,5.69,5.69,5.44,2.16,18.36,29.76,11.41,191.9,42,714.3
2022-08-19 12:10:00,0,0.44,0,5.54,5.54,5.29,2.16,17.32,30.06,10.13,212.4,42,711.4
2022-08-19 12:15:00,0.05,0.41,0,5.95,5.95,5.78,2.17,16.76,30.16,9.84,204.4,41,713.3
2022-08-19 12:20:00,0.09,0.43,0,6.59,6.59,6.51,2.22,18.04,30.1,12.38,163.6,42,709.5
2022-08-19 12:25:00,0.1,0.4,0,5.77,5.77,5.65,2.21,19.58,30.08,9.6,216.3,41,722.9
2022-08-19 12:30:00,0.08,0.42,0,5.17,5.17,4.97,2.18,19.46,30.38,12.2,179.8,41,728.6
2022-08-19 12:35:00,0,0.43,0,4.3,4.3,3.94,2.15,18.2,30.37,12.75,172.7,40,726
2022-08-19 12:40:00,0,0.44,0,3.19,3.19,2.75,2.08,16.28,30.5,14.8,183.4,38,728.3
2022-08-19 12:45:00,0.02,0.41,0,3.27,3.27,2.78,2.06,14.91,30.57,11.62,208.9,38,716.8
2022-08-19 12:50:00,0.05,0.43,0,3.21,3.21,2.74,2.04,15.17,30.97,11.72,169,36,721.9
2022-08-19 12:55:00,0,0.44,0,3.66,3.66,3.3,2.09,16.47,30.85,10.93,152.1,36,737
2022-08-19 13:00:00,0,0.4,0,1.68,1.68,1.06,1.99,15.26,31.06,11.34,184.7,34,722.2
2022-08-19 13:05:00,0,0.43,0,1.58,1.58,0.88,1.96,12.28,31.41,7.3,178.2,34,733.5
2022-08-19 13:10:00,0,0.4,0,1.27,1.27,0.57,1.95,9.92,31.56,12.63,176.3,33,736.3
2022-08-19 13:15:00,0,0.39,0,1.27,1.27,0.62,1.95,9.16,31.76,16.61,160.7,32,725.6
2022-08-19 13:20:00,0,0.4,0,1.31,1.31,0.65,1.95,8.99,31.64,12.44,139,33,722.5
2022-08-19 13:25:00,0,0.42,0,1.58,1.58,0.88,1.96,9.24,31.61,15.08,144.4,34,730.2
2022-08-19 13:30:00,0,0.42,0,1.74,1.74,1.13,1.96,9.45,31.46,16.06,201.6,34,715.7
2022-08-19 13:35:00,0.02,0.4,0,1.78,1.78,1.11,1.97,10.16,31.53,14.15,214.9,34,671.8
2022-08-19 13:40:00,0,0.41,0,1.28,1.28,0.58,1.96,10.06,31.6,8.53,241.4,34,705.4
2022-08-19 13:45:00,0,0.39,0,1.7,1.7,1.01,1.96,9.98,31.96,11.82,135.3,34,717.2
2022-08-19 13:50:00,0,0.43,0,1.18,1.18,0.47,1.98,9.9,31.78,17.04,183.4,35,722.8
2022-08-19 13:55:00,0.01,0.4,0,1.1,1.1,0.35,1.96,9.39,31.51,12.98,195,35,602.2
2022-08-19 14:00:00,0,0.45,0,1.53,1.53,0.82,1.96,9.25,31.64,4.92,167,35,700.2
2022-08-19 14:05:00,0.07,0.43,0,1.24,1.24,0.58,1.96,9.6,32.28,11.66,206,33,700.3
2022-08-19 14:10:00,0,0.39,0,1.08,1.08,0.38,1.96,9.67,31.99,13.29,201.3,33,666.6
2022-08-19 14:15:00,0,0.39,0,1.47,1.47,0.73,1.96,9.71,31.52,13.88,193,34,420.9
2022-08-19 14:20:00,0.31,0.45,0,1.75,1.75,0.94,1.97,10.53,31.07,10.03,189.6,35,464.5
2022-08-19 14:25:00,0.16,0.42,0,1.89,1.89,1.24,1.99,11.53,31.88,14.45,171.7,34,663.7
2022-08-19 14:30:00,0.72,0.44,0,1.99,1.99,1.4,1.98,12.43,31.81,17.35,157.8,34,647.7
2022-08-19 14:35:00,0.66,0.45,0,1.88,1.88,1.17,1.97,12.64,31.8,11.85,172.9,33,586.2
2022-08-19 14:40:00,0.48,0.42,0,1.33,1.33,0.67,1.96,11.58,31.76,12.52,159.6,32,641.5
2022-08-19 14:45:00,0,0.4,0,1.41,1.41,0.8,1.95,10.61,31.95,10.05,155.9,32,633.5
2022-08-19 14:50:00,0,0.42,0,1.56,1.56,0.9,1.96,10.19,32,13.44,173.6,33,477.9
2022-08-19 14:55:00,0,0.42,0,1.69,1.69,1.1,1.98,10.59,32.1,20.08,160.7,32,541
2022-08-19 15:00:00,0,0.46,0,1.43,1.43,0.75,1.96,10.89,31.85,18.68,162.6,33,477.1
2022-08-19 15:05:00,0.65,0.45,0,1.38,1.38,0.63,1.96,10.51,32.01,15.97,170.3,32,615.9
2022-08-19 15:10:00,0.39,0.45,0,1.02,1.02,0.34,1.95,9.91,32.23,19.11,182.4,31,619.4
2022-08-19 15:15:00,0.39,0.42,0,1.12,1.12,0.41,1.95,9.36,32.15,13.55,223.8,31,602.6
2022-08-19 15:20:00,0.98,0.48,0,1.63,1.63,0.99,1.96,9.77,32.27,11.06,190.2,31,590.1
2022-08-19 15:25:00,0.17,0.42,0,1.76,1.76,1.1,1.99,11.17,32.31,11.01,204.1,31,581.2
2022-08-19 15:30:00,0,0.35,0,1.81,1.81,1.18,1.96,11.77,32.26,18.12,169,31,561.6
2022-08-19 15:35:00,0,0.38,0,1.87,1.87,1.29,1.96,11.62,32.17,17.84,203.1,30,552.4
2022-08-19 15:40:00,0.41,0.44,0,1.74,1.74,1.06,1.95,11.18,32,12.74,195.4,30,542.9
2022-08-19 15:45:00,0.04,0.39,0,1.37,1.37,0.71,1.95,10.39,32.3,14.68,186.3,31,538.2
2022-08-19 15:50:00,0,0.4,0,1.68,1.68,0.99,1.96,9.93,32.28,9.05,214.2,30,522.2
2022-08-19 15:55:00,0,0.38,0,1.68,1.68,0.98,1.96,9.91,32.83,8.82,205.2,30,521.8
2022-08-19 16:00:00,1.6,0.45,0,1.33,1.33,0.73,1.96,9.42,32.62,12.82,174.9,31,511.7
2022-08-19 16:05:00,3.85,0.52,0,2.53,2.53,1.96,1.97,8.93,32.33,15.11,156.4,32,484.1
2022-08-19 16:10:00,5.18,0.53,0,3.22,3.22,2.7,1.96,9.65,32.06,17.57,173.5,33,371.7
2022-08-19 16:15:00,0.77,0.4,0,1.44,1.44,0.72,1.95,9.87,32.11,13.92,198.4,32,467.5
2022-08-19 16:20:00,0.93,0.44,0,1.04,1.04,0.31,1.95,8.89,31.95,17.17,171.9,32,463.1
2022-08-19 16:25:00,1.29,0.46,0,1.04,1.04,0.31,1.95,8.29,31.98,17.07,167.8,33,443.3
2022-08-19 16:30:00,1.08,0.47,0,1.03,1.03,0.38,1.95,9.91,32.16,16.14,166.4,33,435
2022-08-19 16:35:00,2.13,0.46,0,1.51,1.51,0.8,1.96,10.09,32.02,19.12,156.9,33,423.6
2022-08-19 16:40:00,3.29,0.5,0,1.82,1.82,1.19,1.95,9.07,31.87,15.17,156.6,32,410
2022-08-19 16:45:00,2.97,0.49,0,1.72,1.72,1.05,1.97,9.21,32.09,20.09,163.7,32,403.7
2022-08-19 16:50:00,1.14,0.48,0,1.03,1.03,0.34,1.95,8.81,32.03,12.13,178.1,31,393.9
2022-08-19 16:55:00,2.02,0.54,0,1.24,1.24,0.59,1.95,8.58,32.07,15.49,146.9,31,388
2022-08-19 17:00:00,1.98,0.56,0,1.36,1.36,0.68,1.95,8.63,32.11,15.77,165.9,30,382.9
2022-08-19 17:05:00,0.23,0.43,0,0.8,0.8,0.05,1.94,8.26,32.12,18.95,182,29,367.5
2022-08-19 17:10:00,0.13,0.4,0,0.87,0.87,0.05,1.93,7.61,32.01,17.09,178.2,29,358.4
2022-08-19 17:15:00,0.36,0.44,0,0.8,0.8,0.04,1.93,7.08,31.96,17.51,163.8,29,346.9
2022-08-19 17:20:00,0,0.39,0,0.75,0.75,0,1.93,6.72,31.92,17.49,162.9,29,333.8
2022-08-19 17:25:00,0,0.36,0,0.72,0.72,0,1.93,6.66,31.96,15.01,168.4,29,320.2
2022-08-19 17:30:00,0,0.39,0,0.64,0.64,0,1.93,6.84,31.96,15.5,164.6,29,304.9
2022-08-19 17:35:00,0,0.4,0,0.66,0.66,0,1.93,6.89,31.91,16.66,170.3,30,298.2
2022-08-19 17:40:00,0,0.38,0,0.85,0.85,0.11,1.94,6.98,31.97,14.1,182,29,282.2
2022-08-19 17:45:00,0.36,0.4,0,0.81,0.81,0.05,1.94,7.12,31.89,17.24,166,29,272.3
2022-08-19 17:50:00,1.86,0.5,0,1.43,1.43,0.71,1.95,7.24,31.78,17.87,163.4,30,262.4
2022-08-19 17:55:00,4.54,0.53,0,2.68,2.68,2.09,1.96,7.56,31.71,15.96,168.2,30,249.2
2022-08-19 18:00:00,5.46,0.61,0,2.91,2.91,2.35,1.96,8.12,31.7,14.64,168.3,30,238.3
2022-08-19 18:05:00,4.19,0.55,0,2.27,2.27,1.64,1.95,8.22,31.65,16.68,162.6,30,214.2
2022-08-19 18:10:00,2.06,0.51,0,1.37,1.37,0.66,1.95,7.58,31.55,16.28,161.6,30,198.6
2022-08-19 18:15:00,2.24,0.49,0,1.54,1.54,0.74,1.96,7.22,31.45,12.52,165.6,31,162.1
2022-08-19 18:20:00,1.9,0.55,0,1.25,1.25,0.49,1.96,7.33,31.34,13.08,168.4,31,149.9
2022-08-19 18:25:00,2.96,0.54,0,1.96,1.96,1.26,1.96,7.5,31.25,15.34,167.5,31,149.2
2022-08-19 18:30:00,4.09,0.56,0,2.28,2.28,1.53,1.97,7.82,31.16,13.21,170.1,32,137.6
2022-08-19 18:35:00,3.74,0.59,0,1.95,1.95,1.23,1.96,7.96,31,12.66,166,32,140.8
2022-08-19 18:40:00,3.53,0.62,0,1.77,1.77,1.09,1.99,7.85,30.87,11.99,164.4,32,143.1
2022-08-19 18:45:00,3.04,0.61,0,1.55,1.55,0.8,2,7.71,30.73,11.25,164.1,33,137.3
2022-08-19 18:50:00,2.88,0.62,0,1.35,1.35,0.62,2.03,7.58,30.61,11.06,166.1,33,126.3
